"","DIRECTORIO","SECUENCIA_ENCUESTA","Satisfaccion_vivienda","Satisfaccion_educacion","Satisfaccion_tecnologia","Satisfaccion_trabajo","Satisfaccion_salud"
"49471",7390999,9,45.45,40,31,100,71
"49472",7391000,4,36.36,NA,NA,100,75
"49473",7391000,5,36.36,NA,NA,NA,71
"49474",7391000,6,36.36,NA,NA,NA,71
"49475",7391001,6,36.36,NA,NA,100,71
"49476",7391001,7,36.36,NA,NA,NA,63
"49477",7391002,3,45.45,NA,NA,NA,67
"49478",7391003,5,42.42,NA,NA,NA,71
"49479",7391003,6,42.42,NA,NA,NA,69
"49480",7391003,7,42.42,40,31,100,71
"49481",7391003,10,42.42,40,31,100,71
"49482",7391003,11,42.42,40,31,100,67
"49483",7391004,7,42.42,NA,NA,100,73
"49484",7391004,8,42.42,NA,NA,NA,75
"49485",7391004,9,42.42,NA,NA,NA,69
"49486",7391004,10,42.42,NA,NA,NA,71
"49487",7391004,11,42.42,40,31,100,69
"49488",7391004,14,42.42,40,31,100,71
"49489",7391004,15,42.42,40,31,100,71
"49490",7391005,5,36.36,NA,NA,NA,71
"49491",7391005,6,36.36,NA,NA,NA,69
"49492",7391006,2,36.36,NA,NA,NA,71
"49493",7391007,3,45.45,NA,NA,NA,71
"49494",7391007,4,45.45,NA,NA,NA,71
"49495",7391007,5,45.45,40,31,100,69
"49496",7391007,6,45.45,40,31,100,71
"49497",7391007,7,45.45,40,31,100,71
"49498",7391008,3,30.3,NA,NA,NA,71
"49499",7391008,4,30.3,40,31,100,71
"49500",7391009,6,45.45,NA,NA,100,71
"49501",7391009,7,45.45,NA,NA,NA,71
"49502",7391009,8,45.45,NA,NA,NA,71
"49503",7391010,4,45.45,NA,NA,NA,71
"49504",7391010,6,45.45,NA,NA,NA,69
"49505",7391010,7,45.45,40,31,100,67
"49506",7391011,4,45.45,NA,NA,100,71
"49507",7391011,5,45.45,NA,NA,NA,69
"49508",7391012,3,36.36,NA,NA,NA,67
"49509",7391012,4,36.36,40,31,100,71
"49510",7391013,3,42.42,NA,NA,NA,71
"49511",7391013,4,42.42,NA,NA,NA,71
"49512",7391013,5,42.42,NA,NA,NA,71
"49513",7391013,6,42.42,40,31,100,67
"49514",7391013,7,42.42,40,31,100,67
"49515",7391013,8,42.42,40,31,100,67
"49516",7391014,3,36.36,NA,NA,NA,71
"49517",7391014,4,36.36,40,31,100,71
"49518",7391015,3,30.3,NA,NA,NA,71
"49519",7391015,4,30.3,NA,NA,NA,71
"49520",7391016,5,36.36,NA,NA,NA,75
"49521",7391017,2,42.42,NA,NA,NA,69
"49522",7391017,3,42.42,NA,NA,NA,68
"49523",7391017,4,42.42,40,31,100,71
"49524",7391017,5,42.42,40,31,100,69
"49525",7391018,5,45.45,NA,NA,NA,71
"49526",7391018,6,45.45,NA,NA,NA,67
"49527",7391018,7,45.45,40,31,100,69
"49528",7391023,3,48.48,NA,NA,NA,71
"49529",7391023,4,48.48,40,31,100,71
"49530",7391023,5,48.48,40,31,100,75
"49531",7391025,4,36.36,NA,NA,NA,67
"49532",7391025,5,36.36,40,31,100,75
"49533",7391027,3,45.45,NA,NA,NA,64
"49534",7391027,4,45.45,40,31,100,75
"49535",7391028,3,36.36,NA,NA,NA,68
"49536",7391028,4,36.36,40,31,100,71
"49537",7391029,2,42.42,NA,NA,100,71
"49538",7391030,4,36.36,NA,NA,NA,71
"49539",7391030,5,36.36,40,31,100,71
"49540",7391033,3,39.39,NA,NA,NA,69
"49541",7391035,3,54.54,NA,NA,NA,62
"49542",7391035,4,54.54,NA,NA,NA,71
"49543",7391039,5,48.48,NA,NA,NA,71
"49544",7391040,4,54.54,40,31,100,71
"49545",7391042,3,63.63,40,31,100,72
"49546",7391043,4,60.6,NA,NA,NA,71
"49547",7391044,3,48.48,40,31,100,71
"49548",7391047,4,63.63,NA,NA,100,71
"49549",7391048,5,63.63,40,31,100,71
"49550",7391050,3,81.81,40,31,100,71
"49551",7391051,3,81.81,40,31,100,67
"49552",7391063,3,90.9,NA,NA,100,71
"49553",7391066,4,81.81,NA,NA,NA,71
"49554",7391066,5,81.81,40,31,100,71
"49555",7391067,4,75.75,NA,NA,NA,71
"49556",7391069,3,51.51,NA,NA,NA,71
"49557",7391072,3,72.72,40,31,100,67
"49558",7391075,2,60.6,NA,NA,NA,71
"49559",7391084,3,87.87,40,31,100,68
"49560",7391093,3,54.54,NA,NA,NA,75
"49561",7391093,4,54.54,40,31,100,65
"49562",7391094,3,63.63,40,31,100,71
"49563",7391096,3,78.78,NA,NA,NA,65
"49564",7391098,3,78.78,NA,NA,NA,72
"49565",7391099,3,81.81,NA,NA,100,72
"49566",7391100,3,78.78,40,31,100,68
"49567",7391101,3,60.6,NA,NA,NA,67
"49568",7391101,4,60.6,NA,NA,NA,75
"49569",7391105,4,90.9,40,31,100,71
"49570",7391107,3,81.81,NA,NA,NA,71
"49571",7391113,3,60.6,40,31,100,71
"49572",7391203,5,42.42,40,31,100,71
"49573",7391203,7,42.42,40,31,100,71
"49574",7391204,3,45.45,40,31,100,71
"49575",7391206,4,42.42,NA,NA,NA,71
"49576",7391206,5,42.42,NA,NA,NA,71
"49577",7391209,3,36.36,40,31,100,67
"49578",7391228,6,81.81,NA,NA,NA,71
"49579",7391228,7,81.81,40,31,100,71
"49580",7391232,2,90.9,40,31,100,71
"49581",7391237,6,72.72,NA,NA,NA,71
"49582",7391240,3,78.78,40,31,100,71
"49583",7391241,3,69.69,NA,NA,NA,71
"49584",7391241,4,69.69,NA,NA,NA,71
"49585",7391242,3,69.69,40,31,100,71
"49586",7391246,2,66.66,NA,NA,NA,71
"49587",7391373,3,54.54,NA,NA,100,71
"49588",7391378,3,72.72,NA,NA,NA,71
"49589",7391378,4,72.72,40,31,100,71
"49590",7391379,3,78.78,NA,NA,NA,71
"49591",7391384,6,78.78,40,31,100,63.5
"49592",7391386,3,81.81,NA,NA,NA,71
"49593",7391386,4,81.81,NA,NA,NA,71
"49594",7391389,4,36.36,NA,NA,NA,71
"49595",7391390,5,45.45,NA,NA,NA,71
"49596",7391393,3,60.6,NA,NA,100,71
"49597",7391393,4,60.6,NA,NA,NA,71
"49598",7391394,7,54.54,40,31,100,71
"49599",7391402,3,45.45,NA,NA,NA,71
"49600",7391402,4,45.45,NA,NA,NA,71
"49601",7391402,6,45.45,40,31,100,71
"49602",7391402,9,45.45,40,31,100,71
"49603",7391403,3,45.45,NA,NA,100,71
"49604",7391404,5,54.54,40,31,100,71
"49605",7391406,3,54.54,40,31,100,71
"49606",7391414,4,54.54,NA,NA,NA,64
"49607",7391418,3,54.54,NA,NA,100,71
"49608",7391420,5,45.45,40,31,100,67
"49609",7391421,3,54.54,NA,NA,NA,71
"49610",7391425,6,45.45,NA,NA,100,71
"49611",7391429,2,36.36,NA,NA,100,71
"49612",7391430,3,54.54,NA,NA,100,71
"49613",7391431,4,54.54,NA,NA,NA,71
"49614",7391435,3,54.54,NA,NA,NA,75
"49615",7391437,3,45.45,NA,NA,NA,71
"49616",7391450,2,90.9,NA,NA,NA,71
"49617",7391450,3,90.9,NA,NA,NA,72
"49618",7391454,3,75.75,NA,NA,NA,76
"49619",7391455,4,78.78,NA,NA,NA,75
"49620",7391456,3,78.78,40,31,100,66
"49621",7391457,4,87.87,NA,NA,100,67
"49622",7391457,5,87.87,NA,NA,NA,65
"49623",7391459,5,81.81,NA,NA,NA,71
"49624",7391468,3,63.63,NA,NA,NA,71
"49625",7391469,6,72.72,NA,NA,NA,71
"49626",7391475,4,81.81,40,31,100,67
"49627",7391479,3,81.81,40,31,100,71
"49628",7391479,4,81.81,40,31,100,67
"49629",7391481,5,69.69,40,31,100,65
"49630",7391485,2,69.69,NA,NA,NA,71
"49631",7391490,3,78.78,NA,NA,NA,71
"49632",7391490,4,78.78,NA,NA,NA,71
"49633",7391490,5,78.78,40,31,100,71
"49634",7391491,4,81.81,NA,NA,100,65
"49635",7391492,4,72.72,40,31,100,75
"49636",7391497,3,63.63,NA,NA,NA,72
"49637",7391499,2,78.78,NA,NA,NA,75
"49638",7391499,3,78.78,NA,NA,NA,69
"49639",7391500,3,72.72,40,31,100,71
"49640",7391500,4,72.72,40,31,100,67
"49641",7391503,3,72.72,NA,NA,NA,65
"49642",7391505,3,72.72,40,31,100,71
"49643",7391508,3,63.63,40,31,100,67
"49644",7391509,2,87.87,40,31,100,71
"49645",7391515,3,75.75,40,31,100,71
"49646",7391515,4,75.75,40,31,100,71
"49647",7391517,3,78.78,NA,NA,NA,71
"49648",7391517,4,78.78,NA,NA,NA,71
"49649",7391518,5,78.78,NA,NA,NA,75
"49650",7391521,4,81.81,NA,NA,NA,75
"49651",7391521,5,81.81,40,31,100,75
"49652",7391523,3,75.75,NA,NA,100,71
"49653",7391524,4,81.81,NA,NA,NA,71
"49654",7391525,5,81.81,NA,NA,100,72
"49655",7391527,3,81.81,NA,NA,NA,70
"49656",7391527,4,81.81,NA,NA,NA,65
"49657",7391531,2,81.81,NA,NA,NA,71
"49658",7391532,3,75.75,NA,NA,NA,71
"49659",7391532,4,75.75,NA,NA,NA,71
"49660",7391533,2,63.63,NA,NA,NA,71
"49661",7391540,2,84.84,NA,NA,NA,71
"49662",7391540,3,84.84,40,31,100,71
"49663",7391543,3,81.81,NA,NA,NA,71
"49664",7391543,4,81.81,NA,NA,NA,71
"49665",7391545,2,39.39,NA,NA,NA,71
"49666",7391546,3,33.33,NA,NA,NA,73
"49667",7391550,2,57.57,NA,NA,NA,71
"49668",7391565,3,78.78,NA,NA,NA,53
"49669",7391565,4,78.78,40,31,100,54
"49670",7391581,3,48.48,NA,NA,NA,71
"49671",7391582,4,54.54,NA,NA,NA,71
"49672",7391582,5,54.54,NA,NA,NA,71
"49673",7391582,6,54.54,NA,NA,NA,71
"49674",7391582,7,54.54,40,31,100,67
"49675",7391582,8,54.54,40,31,100,67
"49676",7391587,3,81.81,40,31,100,71
"49677",7391587,4,81.81,40,31,100,64.5
"49678",7391593,2,28.78,NA,NA,NA,71
"49679",7391597,2,21.21,NA,NA,100,71
"49680",7391597,4,21.21,40,31,100,68
"49681",7391598,4,25.75,NA,NA,NA,69
"49682",7391600,4,31.81,NA,NA,NA,71
"49683",7391600,5,31.81,NA,NA,NA,71
"49684",7391605,3,34.84,NA,NA,NA,71
"49685",7391605,4,34.84,40,31,100,71
"49686",7391611,6,25.75,NA,NA,NA,71
"49687",7391611,7,25.75,NA,NA,NA,68.5
"49688",7391611,8,25.75,40,31,100,71
"49689",7391614,3,34.84,NA,NA,NA,71.5
"49690",7391616,4,25.75,NA,NA,NA,71
"49691",7391616,5,25.75,NA,NA,NA,71
"49692",7391619,3,22.72,NA,NA,100,75
"49693",7391619,4,22.72,NA,NA,NA,71
"49694",7391619,5,22.72,NA,NA,NA,75
"49695",7391620,5,25.75,NA,NA,NA,69
"49696",7391621,3,25.75,NA,NA,100,69
"49697",7391621,4,25.75,40,31,100,71
"49698",7391622,3,34.84,40,31,100,65
"49699",7391625,3,16.66,40,31,100,71
"49700",7391626,4,22.72,NA,NA,NA,71
"49701",7391628,6,16.66,NA,NA,NA,71
"49702",7391628,7,16.66,NA,NA,NA,63.5
"49703",7391629,5,16.66,NA,NA,NA,75
"49704",7391632,3,25.75,40,31,100,75
"49705",7391634,4,16.66,NA,NA,100,71
"49706",7391634,5,16.66,40,31,100,72
"49707",7391635,3,16.66,NA,NA,NA,69
"49708",7391635,4,16.66,40,31,100,69
"49709",7391636,3,22.72,NA,NA,NA,71
"49710",7391637,4,25.75,NA,NA,100,75
"49711",7391640,4,22.72,NA,NA,NA,71
"49712",7391641,3,25.75,NA,NA,NA,71
"49713",7391641,4,25.75,40,31,100,68
"49714",7391643,4,22.72,NA,NA,100,67
"49715",7391646,3,25.75,40,31,100,68.5
"49716",7391649,2,16.66,NA,NA,100,69
"49717",7391649,3,16.66,NA,NA,NA,69
"49718",7391651,2,25.75,40,31,100,71
"49719",7391652,4,16.66,NA,NA,NA,71
"49720",7391652,5,16.66,NA,NA,NA,71
"49721",7391652,6,16.66,NA,NA,NA,69
"49722",7391652,7,16.66,40,31,100,68.5
"49723",7391653,3,25.75,40,31,100,67
"49724",7391655,2,34.84,40,31,100,71
"49725",7391656,4,22.72,NA,NA,NA,71
"49726",7391658,4,34.84,NA,NA,NA,71
"49727",7391658,5,34.84,NA,NA,NA,67
"49728",7391659,2,25.75,40,31,100,71
"49729",7391661,3,34.84,40,31,100,71
"49730",7391662,5,31.81,NA,NA,NA,71
"49731",7391663,2,22.72,NA,NA,NA,71
"49732",7391667,3,34.84,40,31,100,71
"49733",7391668,2,39.39,NA,NA,NA,65.5
"49734",7391673,3,25.75,NA,NA,NA,67
"49735",7391678,3,75.75,NA,NA,NA,75
"49736",7391682,5,72.72,40,31,100,71
"49737",7391682,6,72.72,40,31,100,72
"49738",7391683,4,81.81,NA,NA,NA,72
"49739",7391683,5,81.81,NA,NA,NA,63
"49740",7391684,4,90.9,NA,NA,NA,67
"49741",7391684,5,90.9,NA,NA,NA,67.5
"49742",7391684,6,90.9,40,31,100,71
"49743",7391684,7,90.9,40,31,100,67
"49744",7391685,3,90.9,NA,NA,NA,69
"49745",7391685,4,90.9,40,31,100,76
"49746",7391686,3,81.81,NA,NA,NA,67
"49747",7391687,3,69.69,NA,NA,100,71
"49748",7391688,5,81.81,NA,NA,NA,71
"49749",7391689,5,72.72,40,31,100,71
"49750",7391690,3,66.66,40,31,100,71
"49751",7391690,4,66.66,40,31,100,66
"49752",7391691,3,66.66,NA,NA,NA,71
"49753",7391692,3,78.78,NA,NA,NA,66
"49754",7391692,4,78.78,NA,NA,NA,71
"49755",7391693,4,84.84,NA,NA,NA,75
"49756",7391693,5,84.84,40,31,100,71
"49757",7391697,3,72.72,NA,NA,NA,71
"49758",7391698,6,72.72,40,31,100,67.5
"49759",7391699,3,72.72,NA,NA,NA,67
"49760",7391699,4,72.72,40,31,100,71
"49761",7391700,5,72.72,NA,NA,NA,71
"49762",7391701,3,72.72,NA,NA,NA,64
"49763",7391701,4,72.72,NA,NA,NA,71
"49764",7391701,5,72.72,40,31,100,71
"49765",7391703,5,81.81,NA,NA,100,71
"49766",7391704,6,81.81,NA,NA,NA,75
"49767",7391705,4,81.81,NA,NA,NA,68
"49768",7391706,5,81.81,NA,NA,100,65
"49769",7391708,5,90.9,NA,NA,NA,71
"49770",7391713,3,63.63,NA,NA,NA,71
"49771",7391713,4,63.63,NA,NA,NA,71
"49772",7391716,4,68.17,NA,NA,NA,71
"49773",7391716,5,68.17,40,31,100,67
"49774",7391717,3,68.17,NA,NA,NA,71
"49775",7391721,4,72.72,NA,NA,NA,71
"49776",7391729,2,63.63,40,31,100,71
"49777",7391731,3,72.72,NA,NA,NA,71
"49778",7391733,5,90.9,40,31,100,71
"49779",7391736,4,90.9,NA,NA,NA,71
"49780",7391737,3,81.81,NA,NA,NA,71
"49781",7391737,4,81.81,40,31,100,71
"49782",7391741,2,72.72,40,31,100,71
"49783",7391742,2,86.35,NA,NA,NA,71
"49784",7391742,3,86.35,NA,NA,NA,71
"49785",7391744,6,54.54,NA,NA,NA,71
"49786",7391744,7,54.54,40,31,100,71
"49787",7391747,9,36.36,NA,NA,NA,71
"49788",7391748,3,36.36,NA,NA,100,71
"49789",7391748,4,36.36,NA,NA,NA,71
"49790",7391748,5,36.36,NA,NA,NA,71
"49791",7391748,6,36.36,40,31,100,71
"49792",7391754,3,60.6,40,31,100,71
"49793",7391757,2,63.63,NA,NA,NA,71
"49794",7391757,3,63.63,NA,NA,NA,71
"49795",7391758,3,63.63,NA,NA,100,71
"49796",7391765,4,63.63,NA,NA,NA,71
"49797",7391767,4,63.63,NA,NA,100,71
"49798",7391767,5,63.63,40,31,100,71
"49799",7391768,3,63.63,40,31,100,71
"49800",7391770,4,63.63,NA,NA,NA,71
"49801",7391770,6,63.63,NA,NA,NA,71
"49802",7391773,3,81.81,NA,NA,NA,71
"49803",7391773,4,81.81,40,31,100,71
"49804",7391773,5,81.81,40,31,100,71
"49805",7391774,3,54.54,NA,NA,NA,71
"49806",7391774,4,54.54,NA,NA,NA,65
"49807",7391779,4,75.75,NA,NA,NA,71
"49808",7391782,3,66.66,40,31,100,63.5
"49809",7391786,2,72.72,NA,NA,NA,69
"49810",7391797,2,66.66,NA,NA,NA,64.5
"49811",7391801,3,63.63,40,31,100,71
"49812",7391805,3,45.45,NA,NA,NA,66
"49813",7391806,3,81.81,40,31,100,71
"49814",7391808,5,49.99,NA,NA,NA,71
"49815",7391808,6,49.99,40,31,100,71
"49816",7391821,4,81.81,40,31,100,71
"49817",7391823,3,30.3,NA,NA,100,71
"49818",7391823,4,30.3,NA,NA,NA,71
"49819",7391823,5,30.3,NA,NA,NA,69
"49820",7391823,6,30.3,40,31,100,71
"49821",7391824,3,27.27,NA,NA,NA,69
"49822",7391824,4,27.27,NA,NA,NA,71
"49823",7391824,5,27.27,40,31,100,71
"49824",7391827,3,27.27,40,31,100,71
"49825",7391828,5,30.3,NA,NA,100,69
"49826",7391828,6,30.3,NA,NA,NA,71
"49827",7391828,7,30.3,NA,NA,NA,71
"49828",7391828,10,30.3,40,31,100,71
"49829",7391830,5,27.27,NA,NA,NA,72
"49830",7391830,6,27.27,40,31,100,74
"49831",7391831,3,27.27,NA,NA,NA,71
"49832",7391834,2,30.3,NA,NA,NA,75
"49833",7391834,3,30.3,40,31,100,67
"49834",7391835,3,27.27,40,31,100,65
"49835",7391836,3,36.36,NA,NA,NA,67
"49836",7391836,4,36.36,NA,NA,NA,67
"49837",7391836,5,36.36,40,31,100,69
"49838",7391841,4,60.6,NA,NA,NA,70
"49839",7391841,3,60.6,NA,NA,NA,67
"49840",7391841,4,60.6,NA,NA,NA,71
"49841",7391841,5,60.6,40,NA,100,71
"49842",7391842,3,56.05,40,31,100,71
"49843",7391842,4,56.05,40,31,100,71
"49844",7391843,3,63.63,40,31,100,69
"49845",7391843,4,63.63,40,31,100,69
"49846",7391845,3,51.51,NA,NA,NA,71
"49847",7391850,3,72.72,NA,NA,NA,71
"49848",7391852,3,65.14,NA,NA,NA,71
"49849",7391852,4,65.14,NA,NA,NA,71
"49850",7391852,5,65.14,40,31,100,71
"49851",7391852,6,65.14,40,31,100,71
"49852",7391853,2,75.75,40,31,100,71
"49853",7391854,4,54.54,NA,NA,NA,68
"49854",7391862,2,68.17,NA,NA,NA,68.5
"49855",7391872,3,54.54,NA,NA,NA,75
"49856",7391875,3,54.54,40,31,100,75
"49857",7391876,4,51.51,40,31,100,71
"49858",7391878,3,72.72,40,31,100,71
"49859",7391879,5,42.42,NA,NA,NA,71
"49860",7391879,6,42.42,40,31,100,67
"49861",7391880,4,43.93,NA,NA,NA,71
"49862",7391881,2,51.51,40,31,100,54
"49863",7391883,4,51.51,40,31,100,71
"49864",7391884,3,51.51,40,31,100,71
"49865",7391887,3,54.54,NA,NA,100,71
"49866",7391888,3,75.75,40,31,100,71
"49867",7391891,3,60.6,NA,NA,NA,71
"49868",7391894,3,57.57,40,31,100,71
"49869",7391895,3,57.57,40,31,100,71
"49870",7391896,4,66.66,NA,NA,NA,71
"49871",7391897,2,39.39,NA,NA,100,73
"49872",7391897,3,39.39,NA,NA,NA,75
"49873",7391898,4,48.48,NA,NA,NA,71
"49874",7391901,4,48.48,NA,NA,NA,71
"49875",7391902,4,75.75,NA,NA,NA,63
"49876",7391907,3,60.6,NA,NA,NA,71
"49877",7391908,2,51.51,40,31,100,71
"49878",7391908,3,51.51,40,31,100,69
"49879",7391910,4,72.72,NA,NA,NA,69
"49880",7391911,2,81.81,NA,NA,NA,71
"49881",7391915,3,81.81,NA,NA,NA,71
"49882",7391915,4,81.81,40,31,100,71
"49883",7391920,4,78.78,NA,NA,NA,71
"49884",7391920,5,78.78,40,31,100,71
"49885",7391920,8,78.78,40,31,100,71
"49886",7391924,3,69.69,40,31,100,71
"49887",7391939,3,56.05,NA,NA,NA,71
"49888",7391963,4,69.69,NA,NA,NA,71
"49889",7391963,5,69.69,NA,NA,NA,67
"49890",7391999,2,81.81,NA,NA,NA,71
"49891",7392001,3,99.99,NA,NA,NA,67
"49892",7392004,3,78.78,40,31,100,62
"49893",7392023,4,72.72,NA,NA,NA,71
"49894",7392040,2,66.66,40,31,100,71
"49895",7392041,3,90.9,40,31,100,66
"49896",7392048,5,78.78,NA,NA,NA,63
"49897",7392053,3,81.81,40,31,100,67
"49898",7392055,3,78.78,NA,NA,NA,71
"49899",7392055,4,78.78,40,31,100,75
"49900",7392056,3,75.75,NA,NA,NA,75
"49901",7392060,3,90.9,NA,NA,NA,67
"49902",7392063,2,81.81,NA,NA,100,71
"49903",7392063,3,81.81,NA,NA,NA,71
"49904",7392064,3,39.39,NA,NA,100,71
"49905",7392064,4,39.39,NA,NA,NA,67
"49906",7392064,5,39.39,40,31,100,71
"49907",7392064,6,39.39,40,31,100,71
"49908",7392065,3,90.9,NA,NA,NA,68
"49909",7392065,4,90.9,40,31,100,68
"49910",7392066,2,90.9,40,31,100,69
"49911",7392067,3,90.9,NA,NA,NA,69
"49912",7392067,4,90.9,NA,NA,NA,67
"49913",7392067,5,90.9,40,31,100,71
"49914",7392067,6,90.9,40,31,100,71
"49915",7392069,3,81.81,40,31,100,67
"49916",7392070,2,78.78,NA,NA,100,71
"49917",7392070,3,78.78,NA,NA,100,71
"49918",7392070,4,78.78,40,31,100,69
"49919",7392071,3,90.9,NA,NA,NA,69
"49920",7392072,5,75.75,NA,NA,NA,68.5
"49921",7392076,3,84.84,NA,NA,NA,71
"49922",7392077,3,66.66,40,31,100,67
"49923",7392078,3,84.84,40,31,100,71
"49924",7392112,3,75.75,40,31,100,67
"49925",7392168,3,33.33,40,31,100,71
"49926",7392168,4,33.33,NA,NA,NA,68
"49927",7392172,5,81.81,40,31,100,75
"49928",7392173,2,81.81,40,31,100,71
"49929",7392173,3,81.81,40,31,100,71
"49930",7392174,4,90.9,NA,NA,NA,69
"49931",7392174,5,90.9,NA,NA,NA,71
"49932",7392174,6,90.9,40,31,100,69
"49933",7392174,8,90.9,NA,NA,NA,67
"49934",7392176,5,72.72,NA,NA,100,71
"49935",7392184,2,48.48,NA,NA,NA,71
"49936",7392184,3,48.48,40,31,100,71
"49937",7392186,2,45.45,40,31,100,75
"49938",7392189,7,69.69,NA,NA,NA,71
"49939",7392191,4,42.42,40,31,100,71
"49940",7392192,3,42.42,40,31,100,73
"49941",7392192,4,42.42,40,31,100,71
"49942",7392194,4,45.45,NA,NA,NA,71
"49943",7392196,4,42.42,NA,NA,NA,71
"49944",7392197,2,60.6,40,31,100,71
"49945",7392197,3,60.6,40,31,100,68
"49946",7392198,3,69.69,NA,NA,NA,67
"49947",7392198,4,69.69,NA,NA,NA,71
"49948",7392198,5,69.69,40,31,100,67
"49949",7392200,4,36.36,NA,NA,NA,71
"49950",7392201,3,36.36,NA,NA,NA,71
"49951",7392201,4,36.36,NA,NA,NA,75
"49952",7392201,5,36.36,40,31,100,68.5
"49953",7392202,4,33.33,NA,NA,NA,68.5
"49954",7392204,5,45.45,40,31,100,71
"49955",7392207,4,42.42,NA,NA,NA,71
"49956",7392207,5,42.42,NA,NA,NA,71
"49957",7392213,4,36.36,NA,NA,NA,74
"49958",7392228,3,42.42,NA,NA,NA,67
"49959",7392228,4,42.42,NA,NA,NA,65
"49960",7392229,3,33.33,40,31,100,71
"49961",7392230,6,36.36,NA,NA,NA,71
"49962",7392230,7,36.36,40,31,100,71
"49963",7392230,8,36.36,NA,NA,NA,71
"49964",7392233,3,81.81,NA,NA,NA,71
"49965",7392243,5,69.69,NA,NA,100,71
"49966",7392243,8,69.69,NA,NA,NA,71
"49967",7392243,9,69.69,40,31,100,69
"49968",7392245,4,57.57,NA,NA,NA,71
"49969",7392248,3,57.57,40,31,100,75
"49970",7392249,5,39.39,NA,NA,NA,68
"49971",7392250,4,84.84,40,31,100,71
"49972",7392251,2,66.66,NA,NA,NA,67
"49973",7392251,5,66.66,40,31,100,68
"49974",7392252,6,57.57,40,31,100,65.5
"49975",7392257,3,42.42,NA,NA,NA,71
"49976",7392259,2,57.57,NA,NA,NA,56
"49977",7392259,3,57.57,NA,NA,NA,68.5
"49978",7392265,4,54.54,NA,NA,NA,71
"49979",7392270,5,45.45,40,31,100,71
"49980",7392274,5,57.57,NA,NA,NA,68
"49981",7392275,3,60.6,NA,NA,100,67
"49982",7392275,4,60.6,NA,NA,NA,69
"49983",7392275,5,60.6,NA,NA,NA,67
"49984",7392277,4,51.51,NA,NA,100,71
"49985",7392279,3,69.69,NA,NA,100,62
"49986",7392279,4,69.69,NA,NA,NA,67
"49987",7392281,3,51.51,NA,NA,NA,67
"49988",7392281,4,51.51,NA,NA,NA,67
"49989",7392281,5,51.51,40,31,100,71
"49990",7392283,2,69.69,NA,NA,100,65
"49991",7392283,3,69.69,NA,NA,NA,71
"49992",7392283,4,69.69,40,31,100,71
"49993",7392283,5,69.69,NA,NA,NA,69
"49994",7392284,3,69.69,NA,NA,NA,75
"49995",7392284,4,69.69,40,31,100,75
"49996",7392285,5,78.78,40,31,100,69
"49997",7392287,4,75.75,NA,NA,NA,71
"49998",7392287,5,75.75,40,31,100,71
"49999",7392287,8,75.75,NA,NA,NA,68
"50000",7392288,7,75.75,40,31,100,75
"50001",7392288,8,75.75,40,31,100,71
"50002",7392289,2,72.72,40,31,100,71
"50003",7392289,3,72.72,40,31,100,67
"50004",7392290,3,69.69,NA,NA,NA,71
"50005",7392290,4,69.69,NA,NA,NA,58
"50006",7392290,5,69.69,NA,NA,NA,71
"50007",7392290,6,69.69,40,31,100,65
"50008",7392292,2,84.84,NA,NA,100,71
"50009",7392292,3,84.84,NA,NA,NA,71
"50010",7392296,3,22.72,40,31,100,65
"50011",7392296,4,22.72,40,31,100,71
"50012",7392299,3,22.72,40,31,100,75
"50013",7392299,4,22.72,40,31,100,68
"50014",7392301,3,22.72,NA,NA,100,67
"50015",7392301,4,22.72,NA,NA,NA,71
"50016",7392301,5,22.72,NA,NA,NA,71
"50017",7392315,5,72.72,NA,NA,NA,71
"50018",7392315,6,72.72,40,31,100,71
"50019",7392315,7,72.72,40,31,100,67
"50020",7392328,2,75.75,NA,NA,NA,71
"50021",7392329,4,84.84,NA,NA,NA,75
"50022",7392334,3,75.75,NA,NA,NA,69
"50023",7392334,4,75.75,NA,NA,NA,68
"50024",7392337,2,81.81,NA,NA,NA,71
"50025",7392340,3,81.81,40,31,100,66.5
"50026",7392340,4,81.81,NA,NA,NA,71
"50027",7392342,3,90.9,NA,NA,NA,71
"50028",7392342,4,90.9,40,31,100,71
"50029",7392346,2,69.69,NA,NA,NA,71
"50030",7392355,3,78.78,NA,NA,NA,67
"50031",7392355,4,78.78,40,31,100,71
"50032",7392357,3,78.78,NA,NA,NA,71
"50033",7392358,4,78.78,NA,NA,NA,71
"50034",7392360,3,75.75,NA,NA,NA,68.5
"50035",7392360,4,75.75,NA,NA,NA,71
"50036",7392363,3,81.81,40,31,100,67
"50037",7392366,3,66.66,40,31,100,65.5
"50038",7392370,3,75.75,NA,NA,100,71
"50039",7392375,3,75.75,NA,NA,100,67
"50040",7392375,4,75.75,NA,NA,NA,70
"50041",7392376,2,75.75,NA,NA,NA,66
"50042",7392376,3,75.75,40,31,100,75
"50043",7392377,5,60.6,NA,NA,NA,72
"50044",7392379,3,54.54,40,31,100,71
"50045",7392380,4,57.57,NA,NA,NA,67
"50046",7392382,3,48.48,NA,NA,NA,71
"50047",7392382,4,48.48,40,31,100,69
"50048",7392384,4,63.63,NA,NA,NA,71
"50049",7392384,5,63.63,NA,NA,NA,63.5
"50050",7392384,6,63.63,NA,NA,NA,71
"50051",7392390,4,51.51,NA,NA,NA,67
"50052",7392391,5,69.69,NA,NA,100,71
