"","SECUENCIA_ENCUESTA","DIRECTORIO","SECUENCIA_P","Satisfaccion"
"23179",1,7406090,1,66.5
"23180",1,7406096,1,75
"23181",1,7406143,1,70
"23182",1,7406146,1,71
"23183",1,7406153,1,57
"23184",1,7406154,1,66
"23185",1,7406157,1,71
"23186",1,7406161,1,61.5
"23187",1,7406163,1,62
"23188",1,7406164,1,66.5
"23189",1,7406165,1,69
"23190",1,7406170,1,64
"23191",1,7406173,1,68
"23192",1,7406178,1,67
"23193",1,7406179,1,71
"23194",1,7406180,1,71
"23195",1,7406183,1,71
"23196",1,7406185,1,65.5
"23197",1,7406188,1,75
"23198",1,7406192,1,61
"23199",1,7406193,1,71
"23200",1,7406197,1,71
"23201",1,7406198,1,66.5
"23202",1,7406205,1,68.5
"23203",1,7406206,1,64.5
"23204",1,7406219,1,66.5
"23205",1,7406235,1,68
"23206",1,7406242,1,68.5
"23207",1,7406246,1,65
"23208",1,7406247,1,68.5
"23209",1,7406251,1,45
"23210",1,7406258,1,75
"23211",1,7406262,1,68.5
"23212",1,7406283,1,60.5
"23213",1,7406284,1,65
"23214",1,7406294,1,71
"23215",1,7406296,1,66.5
"23216",1,7406297,1,72.5
"23217",1,7406304,1,67
"23218",1,7406306,1,68.5
"23219",1,7406308,1,67.5
"23220",1,7406311,1,72
"23221",1,7406346,1,73
"23222",1,7406366,1,62.5
"23223",1,7406367,1,71
"23224",1,7406378,1,71
"23225",1,7406391,1,71
"23226",1,7406408,1,61
"23227",1,7406412,1,71
"23228",1,7406413,1,71
"23229",1,7406416,1,75
"23230",1,7406419,1,71
"23231",1,7406424,1,71
"23232",1,7406452,1,71
"23233",1,7406462,1,68.5
"23234",1,7406467,1,71
"23235",1,7406492,1,71
"23236",1,7406505,1,71
"23237",1,7406519,1,71
"23238",1,7406524,1,74
"23239",1,7406525,1,74
"23240",1,7406533,1,69
"23241",1,7406535,1,63
"23242",1,7406538,1,70
"23243",1,7406540,1,65
"23244",1,7406547,1,64
"23245",1,7406550,1,67
"23246",1,7406552,1,68
"23247",1,7406632,1,67
"23248",1,7406636,1,68.5
"23249",1,7406641,1,75
"23250",1,7406646,1,67
"23251",1,7406649,1,71
"23252",1,7406651,1,66
"23253",1,7406656,1,73
"23254",1,7406665,1,71
"23255",1,7406672,1,71
"23256",1,7406673,1,71
"23257",1,7406716,1,68
"23258",1,7406717,1,71
"23259",1,7406718,1,67.5
"23260",1,7406721,1,69
"23261",1,7406722,1,70
"23262",1,7406724,1,65.5
"23263",1,7406728,1,71
"23264",1,7406738,1,64.5
"23265",1,7406741,1,72
"23266",1,7406752,1,70
"23267",1,7406753,1,71
"23268",1,7406761,1,66
"23269",1,7406787,1,73
"23270",1,7406833,1,66.5
"23271",1,7406835,1,71
"23272",1,7406842,1,71
"23273",1,7406851,1,69
"23274",1,7406862,1,43
"23275",1,7406871,1,71
"23276",1,7406878,1,71
"23277",1,7406888,1,71
"23278",1,7406889,1,71
"23279",1,7406918,1,75
"23280",1,7406920,1,72
"23281",1,7406936,1,69
"23282",1,7406948,1,53
"23283",1,7406950,1,71.5
"23284",1,7406960,1,68
"23285",1,7406965,1,49.5
"23286",1,7406979,1,68.5
"23287",1,7406982,1,67.5
"23288",1,7406991,1,68.5
"23289",1,7406992,1,69
"23290",1,7407007,1,71
"23291",10,7281193,1,49
"23292",10,7322140,1,62
"23293",10,7346941,1,57.5
"23294",10,7359875,1,66.5
"23295",10,7379723,1,68.5
"23296",10,7383484,1,68
"23297",10,7390997,1,57
"23298",10,7397727,1,46
"23299",10,7398602,1,62.5
"23300",10,7401636,1,62.5
"23301",11,7286078,1,68
"23302",11,7322333,1,61
"23303",11,7341471,1,61
"23304",11,7356524,1,71
"23305",11,7359875,1,68
"23306",11,7369304,1,60
"23307",12,7322333,1,71
"23308",12,7336045,1,65.5
"23309",12,7361879,1,60
"23310",12,7404754,1,68
"23311",14,7399555,1,63
"23312",16,7340985,1,70.5
"23313",2,7247300,1,75
"23314",2,7247301,1,68
"23315",2,7247310,1,65.5
"23316",2,7247323,1,71
"23317",2,7247328,1,68.5
"23318",2,7247335,1,72.5
"23319",2,7247377,1,70
"23320",2,7247382,1,65.5
"23321",2,7247388,1,67.5
"23322",2,7247391,1,69.5
"23323",2,7247392,1,69.5
"23324",2,7247425,1,71
"23325",2,7247458,1,56
"23326",2,7247467,1,73
"23327",2,7247489,1,55.5
"23328",2,7247493,1,59
"23329",2,7247506,1,71
"23330",2,7247541,1,71
"23331",2,7247546,1,71
"23332",2,7247549,1,71
"23333",2,7247551,1,71
"23334",2,7247553,1,76
"23335",2,7247560,1,68.5
"23336",2,7247600,1,72
"23337",2,7247617,1,65.5
"23338",2,7247637,1,62.5
"23339",2,7247647,1,75
"23340",2,7247653,1,64.5
"23341",2,7247657,1,66.5
"23342",2,7247658,1,62
"23343",2,7247662,1,71
"23344",2,7247665,1,71
"23345",2,7247671,1,64
"23346",2,7247679,1,67.5
"23347",2,7247683,1,63
"23348",2,7247686,1,69.5
"23349",2,7247693,1,69.5
"23350",2,7247702,1,71
"23351",2,7247708,1,59.5
"23352",2,7247722,1,71
"23353",2,7247730,1,73
"23354",2,7247731,1,70
"23355",2,7247748,1,71.5
"23356",2,7247749,1,68.5
"23357",2,7247763,1,63
"23358",2,7247769,1,68.5
"23359",2,7247777,1,65
"23360",2,7247787,1,68.5
"23361",2,7247788,1,68.5
"23362",2,7247790,1,67
"23363",2,7247793,1,75
"23364",2,7247806,1,64
"23365",2,7247820,1,68.5
"23366",2,7247835,1,71
"23367",2,7247849,1,69
"23368",2,7247851,1,58
"23369",2,7247856,1,62
"23370",2,7247861,1,67.5
"23371",2,7247862,1,67
"23372",2,7247875,1,65.5
"23373",2,7247880,1,72
"23374",2,7247882,1,71
"23375",2,7247885,1,73
"23376",2,7247891,1,66.5
"23377",2,7247892,1,68.5
"23378",2,7247895,1,69
"23379",2,7247898,1,63.5
"23380",2,7247930,1,71
"23381",2,7247938,1,71
"23382",2,7247958,1,74
"23383",2,7247979,1,75
"23384",2,7247980,1,68.5
"23385",2,7247987,1,60
"23386",2,7247994,1,54
"23387",2,7248000,1,68.5
"23388",2,7248003,1,63
"23389",2,7248004,1,57.5
"23390",2,7248009,1,66
"23391",2,7248022,1,66
"23392",2,7248025,1,66
"23393",2,7248048,1,70
"23394",2,7248063,1,68
"23395",2,7248064,1,69
"23396",2,7248088,1,71
"23397",2,7248090,1,71
"23398",2,7248094,1,63
"23399",2,7248101,1,63
"23400",2,7248108,1,66
"23401",2,7248111,1,64.5
"23402",2,7248115,1,65
"23403",2,7248117,1,73.5
"23404",2,7248125,1,65
"23405",2,7248127,1,71
"23406",2,7248142,1,75
"23407",2,7248144,1,69
"23408",2,7248147,1,72.5
"23409",2,7248174,1,68.5
"23410",2,7248177,1,68.5
"23411",2,7248185,1,69
"23412",2,7248198,1,67
"23413",2,7248206,1,75
"23414",2,7248229,1,75
"23415",2,7248232,1,75
"23416",2,7248234,1,75
"23417",2,7248243,1,74
"23418",2,7248250,1,69
"23419",2,7248253,1,46
"23420",2,7248266,1,68
"23421",2,7248288,1,71
"23422",2,7248304,1,72.5
"23423",2,7248322,1,71
"23424",2,7248334,1,68
"23425",2,7248343,1,55.5
"23426",2,7248345,1,71
"23427",2,7248385,1,58
"23428",2,7248388,1,56.5
"23429",2,7248398,1,66.5
"23430",2,7248430,1,66
"23431",2,7248466,1,69
"23432",2,7248470,1,75
"23433",2,7248490,2,57
"23434",2,7248491,1,63
"23435",2,7248498,1,71
"23436",2,7248502,1,69
"23437",2,7248504,1,70
"23438",2,7248505,1,70
"23439",2,7248538,1,59
"23440",2,7248541,1,65
"23441",2,7248542,1,71
"23442",2,7248545,1,65.5
"23443",2,7248552,1,56.5
"23444",2,7248554,1,67
"23445",2,7248557,1,75
"23446",2,7248561,1,66
"23447",2,7248563,1,75
"23448",2,7248567,1,65
"23449",2,7248568,1,72
"23450",2,7248575,1,61
"23451",2,7248580,1,61
"23452",2,7248591,1,68
"23453",2,7248593,1,52.5
"23454",2,7248596,1,69.5
"23455",2,7248598,1,58.5
"23456",2,7248601,1,75
"23457",2,7248602,1,75
"23458",2,7248603,1,64
"23459",2,7248604,1,74
"23460",2,7248610,1,68.5
"23461",2,7248611,1,74
"23462",2,7248623,1,73
"23463",2,7248626,1,75
"23464",2,7248635,1,71
"23465",2,7248640,1,66.5
"23466",2,7248641,1,71
"23467",2,7248646,1,60
"23468",2,7248648,1,69
"23469",2,7248663,1,66
"23470",2,7248666,1,71
"23471",2,7248669,1,75
"23472",2,7248674,1,62
"23473",2,7248679,1,72.5
"23474",2,7248688,1,54.5
"23475",2,7248689,1,71
"23476",2,7248699,1,65.5
"23477",2,7248702,1,69.5
"23478",2,7248710,1,58
"23479",2,7248711,1,64
"23480",2,7248713,1,68.5
"23481",2,7248716,1,71
"23482",2,7248727,1,69
"23483",2,7248739,1,66
"23484",2,7248742,1,73
"23485",2,7248745,1,63.5
"23486",2,7248746,1,68.5
"23487",2,7248759,1,63
"23488",2,7248764,1,68
"23489",2,7248765,1,59.5
"23490",2,7248768,1,56.5
"23491",2,7248769,1,74
"23492",2,7248782,1,71
"23493",2,7248786,1,71
"23494",2,7248793,1,69
"23495",2,7248801,1,65.5
"23496",2,7248804,1,63
"23497",2,7248818,1,66
"23498",2,7248825,1,70
"23499",2,7248834,1,70.5
"23500",2,7248849,1,71
"23501",2,7248886,1,63.5
"23502",2,7248907,1,68.5
"23503",2,7248918,1,62.5
"23504",2,7248937,1,68.5
"23505",2,7248944,1,65
"23506",2,7248949,1,72.5
"23507",2,7248952,1,71.5
"23508",2,7248963,1,68
"23509",2,7248971,1,64.5
"23510",2,7248972,1,63.5
"23511",2,7248976,1,73.5
"23512",2,7248987,1,75
"23513",2,7248990,1,75
"23514",2,7248992,1,75
"23515",2,7248999,1,76
"23516",2,7249000,1,74
"23517",2,7249003,1,64.5
"23518",2,7249006,1,62
"23519",2,7249008,1,75
"23520",2,7249012,1,69
"23521",2,7249022,1,71
"23522",2,7249035,1,69
"23523",2,7249048,1,67
"23524",2,7249049,1,71
"23525",2,7249080,1,71
"23526",2,7249088,1,61
"23527",2,7249127,1,70
"23528",2,7249128,1,73
"23529",2,7249143,1,71
"23530",2,7249146,1,71
"23531",2,7249154,1,62
"23532",2,7249155,1,71
"23533",2,7249156,1,61.5
"23534",2,7249165,1,68.5
"23535",2,7249186,1,76
"23536",2,7249205,1,69.5
"23537",2,7249216,1,68.5
"23538",2,7249221,1,57.5
"23539",2,7249224,1,66.5
"23540",2,7249246,1,67
"23541",2,7249248,1,69.5
"23542",2,7249251,1,68
"23543",2,7249257,1,70.5
"23544",2,7249262,1,75
"23545",2,7249263,1,60.5
"23546",2,7249265,1,59.5
"23547",2,7249284,1,64
"23548",2,7249292,1,68
"23549",2,7249350,1,69
"23550",2,7249391,1,67
"23551",2,7249397,1,69
"23552",2,7249399,1,67
"23553",2,7249438,1,69.5
"23554",2,7249465,1,65.5
"23555",2,7249502,1,73
"23556",2,7249511,1,53.5
"23557",2,7249515,1,58
"23558",2,7249552,1,49
"23559",2,7249565,1,64
"23560",2,7249656,1,70
"23561",2,7249771,1,61
"23562",2,7249781,1,65
"23563",2,7249789,1,62.5
"23564",2,7249810,1,51.5
"23565",2,7249811,1,69
"23566",2,7249849,1,54.5
"23567",2,7249856,1,66
"23568",2,7249865,1,66.5
"23569",2,7249866,1,62
"23570",2,7249872,1,71
"23571",2,7249874,1,69
"23572",2,7249893,1,71
"23573",2,7249919,1,70
"23574",2,7249929,1,63
"23575",2,7249941,1,75
"23576",2,7249959,1,64
"23577",2,7249964,1,72
"23578",2,7249968,1,70.5
"23579",2,7249969,1,70
"23580",2,7250046,1,65.5
"23581",2,7250063,1,75
"23582",2,7250079,1,71
"23583",2,7250080,1,66
"23584",2,7250084,1,71
"23585",2,7250087,1,67.5
"23586",2,7250096,1,61.5
"23587",2,7250112,1,71
"23588",2,7250113,1,71
"23589",2,7250139,1,68.5
"23590",2,7250149,1,71
"23591",2,7250156,1,67
"23592",2,7250157,1,67
"23593",2,7250159,1,66
"23594",2,7250182,1,71
"23595",2,7250184,1,72.5
"23596",2,7250207,1,70.5
"23597",2,7250211,1,75
"23598",2,7250223,1,67
"23599",2,7250227,1,72
"23600",2,7250237,1,68
"23601",2,7250263,1,63
"23602",2,7250270,1,63
"23603",2,7250273,1,65
"23604",2,7250278,1,67.5
"23605",2,7250283,1,65.5
"23606",2,7250300,1,59.5
"23607",2,7250305,1,71
"23608",2,7250328,1,68.5
"23609",2,7250329,1,71
"23610",2,7250331,1,71
"23611",2,7250333,1,71
"23612",2,7250339,1,66.5
"23613",2,7250340,1,65
"23614",2,7250363,1,71.5
"23615",2,7250370,1,69
"23616",2,7250403,1,68.5
"23617",2,7250411,1,68.5
"23618",2,7250439,1,68.5
"23619",2,7250472,1,71
"23620",2,7250481,1,52.5
"23621",2,7250492,1,53
"23622",2,7250542,1,67.5
"23623",2,7250551,1,67
"23624",2,7250553,1,72
"23625",2,7250558,1,75
"23626",2,7250560,1,62
"23627",2,7250561,1,59
"23628",2,7250571,1,66.5
"23629",2,7250602,1,68
"23630",2,7250609,1,62.5
"23631",2,7250610,1,65
"23632",2,7250616,1,71
"23633",2,7250632,1,67
"23634",2,7250650,1,70
"23635",2,7250652,1,71
"23636",2,7250655,1,68
"23637",2,7250660,1,66.5
"23638",2,7250689,1,66.5
"23639",2,7250721,1,47
"23640",2,7250724,1,66.5
"23641",2,7250739,1,67
"23642",2,7250741,1,70
"23643",2,7250752,1,68
"23644",2,7250760,1,70.5
"23645",2,7250804,1,64
"23646",2,7250829,1,62
"23647",2,7250850,1,52
"23648",2,7250853,1,67.5
"23649",2,7250862,1,68.5
"23650",2,7250863,1,65.5
"23651",2,7250868,1,71
"23652",2,7250870,1,63
"23653",2,7250871,1,75
"23654",2,7250877,1,59
"23655",2,7250883,1,66.5
"23656",2,7250888,1,71
"23657",2,7250896,1,71
"23658",2,7250897,1,58.5
"23659",2,7250898,1,71
"23660",2,7250904,1,54.5
"23661",2,7250910,1,69
"23662",2,7250913,1,50
"23663",2,7250925,1,61.5
"23664",2,7250942,1,68
"23665",2,7250953,1,65.5
"23666",2,7250976,1,71
"23667",2,7250986,1,70
"23668",2,7250991,1,64.5
"23669",2,7251016,1,57
"23670",2,7251017,1,66
"23671",2,7251025,1,71
"23672",2,7251047,1,68.5
"23673",2,7251062,1,57.5
"23674",2,7251086,1,64
"23675",2,7251122,1,68.5
"23676",2,7251126,1,71
"23677",2,7251150,1,70.5
"23678",2,7251156,1,71
"23679",2,7251163,1,71
"23680",2,7251185,1,75
"23681",2,7251203,1,74
"23682",2,7251216,1,64
"23683",2,7251219,1,58.5
"23684",2,7251224,1,70
"23685",2,7251225,1,70
"23686",2,7251239,1,63.5
"23687",2,7251241,1,73
"23688",2,7251244,1,51
"23689",2,7251255,1,67
"23690",2,7251263,1,65.5
"23691",2,7251269,1,70
"23692",2,7251272,1,66.5
"23693",2,7251277,1,71
"23694",2,7251279,1,71
"23695",2,7251280,1,71
"23696",2,7251295,1,71
"23697",2,7251307,1,71
"23698",2,7251311,1,66
"23699",2,7251316,1,66
"23700",2,7251318,1,66
"23701",2,7251319,1,49.5
"23702",2,7251323,1,71
"23703",2,7251331,1,58
"23704",2,7251335,1,67
"23705",2,7251338,1,54.5
"23706",2,7251378,1,69
"23707",2,7251392,1,71
"23708",2,7251397,1,57
"23709",2,7251427,1,65.5
"23710",2,7251435,1,53
"23711",2,7251441,1,47.5
"23712",2,7251456,1,68.5
"23713",2,7251462,1,74
"23714",2,7251477,1,71
"23715",2,7251478,1,72.5
"23716",2,7251494,1,52
"23717",2,7251498,1,72.5
"23718",2,7251503,1,71
"23719",2,7251507,1,68.5
"23720",2,7251508,1,71
"23721",2,7251513,1,67
"23722",2,7251526,1,75
"23723",2,7251535,1,72
"23724",2,7251540,1,69
"23725",2,7251573,1,69
"23726",2,7251581,1,58
"23727",2,7251592,1,65.5
"23728",2,7251614,1,71
"23729",2,7251627,1,71
"23730",2,7251630,1,65
"23731",2,7251632,1,71
"23732",2,7251637,1,69
"23733",2,7251642,1,71.5
"23734",2,7251647,1,72
"23735",2,7251657,1,72.5
"23736",2,7251670,1,63.5
"23737",2,7251678,1,75
"23738",2,7251687,1,63.5
"23739",2,7251691,1,67
"23740",2,7251699,1,75
"23741",2,7251701,1,72.5
"23742",2,7251719,1,73
"23743",2,7251723,1,70.5
"23744",2,7251730,1,53
"23745",2,7251759,1,71
"23746",2,7251767,1,70
"23747",2,7251774,1,54
"23748",2,7251778,1,68
"23749",2,7251779,1,71
"23750",2,7251783,1,66
"23751",2,7251824,1,65
"23752",2,7251839,1,53.5
"23753",2,7251846,1,71
"23754",2,7251854,1,70
"23755",2,7251861,1,73
"23756",2,7251880,1,53
"23757",2,7251895,1,67
"23758",2,7251901,1,71
"23759",2,7251902,1,64.5
"23760",2,7251909,1,69.5
"23761",2,7251913,1,66.5
"23762",2,7251919,1,74
"23763",2,7251930,1,71
"23764",2,7251939,1,75
"23765",2,7251947,1,71
"23766",2,7251959,1,57.5
"23767",2,7251965,1,71.5
"23768",2,7251966,1,75
"23769",2,7251967,1,72.5
"23770",2,7251980,1,68
"23771",2,7251983,1,75
"23772",2,7252004,1,61.5
"23773",2,7252007,1,63
"23774",2,7252039,1,72
"23775",2,7252057,1,68.5
"23776",2,7252068,1,72.5
"23777",2,7252075,1,60.5
"23778",2,7252082,1,74
"23779",2,7252084,1,66.5
"23780",2,7252096,1,75
"23781",2,7252180,1,58
"23782",2,7252184,1,66.5
"23783",2,7252201,1,67
"23784",2,7252202,1,61.5
"23785",2,7252212,1,68.5
"23786",2,7252213,1,76
"23787",2,7252214,1,63
"23788",2,7252225,1,62
"23789",2,7252239,1,71
"23790",2,7252243,1,61
"23791",2,7252255,1,67.5
"23792",2,7252333,1,73
"23793",2,7252336,1,68
"23794",2,7252364,1,68.5
"23795",2,7252375,1,64.5
"23796",2,7252381,1,64.5
"23797",2,7252389,1,73
"23798",2,7252392,1,70
"23799",2,7252398,1,63
"23800",2,7252431,1,66
"23801",2,7252433,1,72.5
"23802",2,7252437,1,61
"23803",2,7252439,1,71.5
"23804",2,7252482,1,67
"23805",2,7252483,1,67.5
"23806",2,7252484,1,63
"23807",2,7252485,1,64.5
"23808",2,7252542,1,55.5
"23809",2,7252543,1,66.5
"23810",2,7252550,1,69
"23811",2,7252553,1,66
"23812",2,7252567,1,64.5
"23813",2,7252569,1,63
"23814",2,7252603,1,69
"23815",2,7252609,1,71
"23816",2,7252611,1,72
"23817",2,7252619,1,74
"23818",2,7252625,1,52.5
"23819",2,7252631,1,75
"23820",2,7252638,1,66.5
"23821",2,7252645,1,71
"23822",2,7252648,1,66.5
"23823",2,7252671,1,68.5
"23824",2,7252716,1,74
"23825",2,7252718,1,64
"23826",2,7252730,1,71
"23827",2,7252735,1,72.5
"23828",2,7252737,1,71
"23829",2,7252761,1,70
"23830",2,7252766,1,70
"23831",2,7252771,1,64
"23832",2,7252772,1,67
"23833",2,7252784,1,59.5
"23834",2,7252786,1,75
"23835",2,7252793,1,67
"23836",2,7252807,1,71
"23837",2,7252810,1,70
"23838",2,7252821,1,66.5
"23839",2,7252830,1,69
"23840",2,7252834,1,64.5
"23841",2,7252835,1,67
"23842",2,7252838,1,67
"23843",2,7252862,1,68
"23844",2,7252883,1,71
"23845",2,7252884,1,69.5
"23846",2,7252889,1,66.5
"23847",2,7252898,1,70
"23848",2,7252904,1,72
"23849",2,7252926,1,68.5
"23850",2,7252935,1,68
"23851",2,7252943,1,67.5
"23852",2,7252945,1,65.5
"23853",2,7252948,1,66.5
"23854",2,7252949,1,68.5
"23855",2,7252951,1,71
"23856",2,7252975,1,67
"23857",2,7252987,1,65
"23858",2,7252989,1,67.5
"23859",2,7252998,1,69
"23860",2,7252999,1,71
"23861",2,7253014,1,68
"23862",2,7253017,1,70
"23863",2,7253018,1,70
"23864",2,7253053,1,71
"23865",2,7253062,1,67
"23866",2,7253070,1,68.5
"23867",2,7253071,1,66.5
"23868",2,7253075,1,68.5
"23869",2,7253110,1,62.5
"23870",2,7253111,1,69
"23871",2,7253122,1,75
"23872",2,7253127,1,72
"23873",2,7253137,1,65
"23874",2,7253138,1,71
"23875",2,7253146,1,68.5
"23876",2,7253151,1,69
"23877",2,7253157,1,71
"23878",2,7253166,1,72
"23879",2,7253181,1,71
"23880",2,7253204,1,69
"23881",2,7253205,1,67.5
"23882",2,7253207,1,70
"23883",2,7253210,1,68.5
"23884",2,7253230,1,71
"23885",2,7253270,1,67.5
"23886",2,7253289,1,66
"23887",2,7253296,1,71
"23888",2,7253302,1,68
"23889",2,7253330,1,71
"23890",2,7253336,1,68
"23891",2,7253343,1,67
"23892",2,7253361,1,65.5
"23893",2,7253362,1,68
"23894",2,7253369,1,72.5
"23895",2,7253376,1,67.5
"23896",2,7253378,1,71
"23897",2,7253394,1,71.5
"23898",2,7253398,1,75
"23899",2,7253401,1,70
"23900",2,7253409,1,57.5
"23901",2,7253420,1,35
"23902",2,7253436,1,63
"23903",2,7253447,1,61.5
"23904",2,7253448,1,63
"23905",2,7253460,1,51
"23906",2,7253523,1,74
"23907",2,7253524,1,71.5
"23908",2,7253533,1,75
"23909",2,7253534,1,65
"23910",2,7253542,1,67
"23911",2,7253545,1,68
"23912",2,7253554,1,74
"23913",2,7253566,1,67
"23914",2,7253573,1,56.5
"23915",2,7253577,1,61
"23916",2,7253581,1,72.5
"23917",2,7253584,1,75
"23918",2,7253590,1,74
"23919",2,7253591,1,70
"23920",2,7253592,1,75
"23921",2,7253595,1,75
"23922",2,7253612,1,76
"23923",2,7253614,1,71
"23924",2,7253616,1,64
"23925",2,7253632,1,75
"23926",2,7253641,1,74
"23927",2,7253681,2,54
"23928",2,7253689,1,63.5
"23929",2,7253696,1,54
"23930",2,7253699,1,59
"23931",2,7253706,1,58.5
"23932",2,7253707,1,53
"23933",2,7253738,1,75
"23934",2,7253741,1,67
"23935",2,7253773,1,66
"23936",2,7253778,1,64.5
"23937",2,7253784,1,68
"23938",2,7253797,1,69
"23939",2,7253798,1,69
"23940",2,7253823,1,71
"23941",2,7253839,1,65.5
"23942",2,7253845,1,71
"23943",2,7253851,1,60.5
"23944",2,7253856,1,57.5
"23945",2,7253869,1,54.5
"23946",2,7253876,1,64.5
"23947",2,7253877,1,72.5
"23948",2,7253883,1,65.5
"23949",2,7253885,1,75
"23950",2,7253891,1,74
"23951",2,7253913,1,64
"23952",2,7253924,1,70
"23953",2,7253938,1,75
"23954",2,7253939,1,74
"23955",2,7253952,1,68.5
"23956",2,7253973,1,65
"23957",2,7253974,1,58
"23958",2,7253977,1,71
"23959",2,7253984,1,72.5
"23960",2,7253988,1,71
"23961",2,7253993,1,75
"23962",2,7253994,1,59.5
"23963",2,7253998,1,64.5
"23964",2,7254005,1,71
"23965",2,7254016,1,69
"23966",2,7254023,1,62.5
"23967",2,7254025,1,60.5
"23968",2,7254026,1,64
"23969",2,7254027,1,51.5
"23970",2,7254031,1,62.5
"23971",2,7254032,1,55.5
"23972",2,7254046,1,71
"23973",2,7254048,1,58
"23974",2,7254063,1,59
"23975",2,7254108,1,51.5
"23976",2,7254114,1,67
"23977",2,7254128,1,63.5
"23978",2,7254150,1,70
"23979",2,7254153,1,64
"23980",2,7254156,1,72
"23981",2,7254181,1,58.5
"23982",2,7254191,1,68
"23983",2,7254193,1,71
"23984",2,7254199,1,70
"23985",2,7254205,1,64
"23986",2,7254211,1,70
"23987",2,7254235,1,64
"23988",2,7254241,1,69
"23989",2,7254243,1,71
"23990",2,7254310,1,71
"23991",2,7254336,1,71
"23992",2,7254346,1,69
"23993",2,7254383,1,75
"23994",2,7254415,1,67
"23995",2,7254446,1,68.5
"23996",2,7254448,1,66.5
"23997",2,7254508,1,75
"23998",2,7254526,1,71
"23999",2,7254562,1,56.5
"24000",2,7254614,1,71
"24001",2,7254618,1,70
"24002",2,7254641,1,68
"24003",2,7254662,1,64
"24004",2,7254671,1,69
"24005",2,7254675,1,67
"24006",2,7254717,1,69
"24007",2,7254721,1,67
"24008",2,7254737,1,58
"24009",2,7254758,1,64
"24010",2,7254759,1,58.5
"24011",2,7254761,1,69
"24012",2,7254778,1,67.5
"24013",2,7254839,1,68
"24014",2,7254859,1,71
"24015",2,7254860,1,63.5
"24016",2,7254887,1,71
"24017",2,7254889,1,71
"24018",2,7254892,1,71
"24019",2,7254903,1,68
"24020",2,7254911,1,71
"24021",2,7254938,1,67.5
"24022",2,7254941,1,71
"24023",2,7254956,1,71
"24024",2,7254962,1,75
"24025",2,7254984,1,71
"24026",2,7254993,1,71
"24027",2,7255005,1,72
"24028",2,7255006,1,72
"24029",2,7255007,1,74
"24030",2,7255010,1,67.5
"24031",2,7255017,1,71
"24032",2,7255028,1,67
"24033",2,7255049,1,60
"24034",2,7255050,1,62.5
"24035",2,7255057,1,67.5
"24036",2,7255064,1,68.5
"24037",2,7255087,1,71
"24038",2,7255097,1,70
"24039",2,7255100,1,71
"24040",2,7255101,1,66
"24041",2,7255105,1,70
"24042",2,7255113,1,60.5
"24043",2,7255117,1,68
"24044",2,7255121,1,69.5
"24045",2,7255123,1,71
"24046",2,7255125,1,70
"24047",2,7255130,1,71
"24048",2,7255145,1,68.5
"24049",2,7255150,1,56
"24050",2,7255154,1,71
"24051",2,7255157,1,71
