"P6040","DIRECTORIO","SECUENCIA_ENCUESTA"
71,7251913,2
61,7251915,1
73,7251919,2
64,7251928,1
73,7251930,1
66,7251930,2
65,7251931,1
72,7251939,1
74,7251939,2
86,7251940,3
81,7251944,3
73,7251946,1
60,7251947,2
60,7251953,1
70,7251953,4
80,7251959,1
84,7251959,2
71,7251962,1
66,7251965,1
64,7251965,2
75,7251966,1
65,7251966,2
61,7251967,2
79,7251971,1
70,7251978,3
73,7251979,1
79,7251980,1
73,7251980,2
80,7251983,1
80,7251983,2
67,7251987,1
87,7252002,3
78,7252003,1
82,7252004,1
83,7252004,2
62,7252007,1
87,7252007,2
78,7252008,1
78,7252010,1
64,7252013,1
85,7252022,5
64,7252024,1
78,7252025,1
76,7252027,1
70,7252028,1
70,7252032,1
71,7252034,1
75,7252036,1
78,7252039,1
74,7252039,2
61,7252046,1
62,7252048,1
75,7252050,1
76,7252052,1
65,7252057,1
60,7252057,2
68,7252060,1
72,7252060,3
68,7252068,1
71,7252068,2
60,7252075,2
64,7252082,1
64,7252082,2
69,7252083,1
76,7252084,1
77,7252084,2
66,7252086,1
88,7252087,4
75,7252090,1
70,7252095,1
62,7252096,1
60,7252096,2
92,7252096,3
72,7252096,4
64,7252129,1
68,7252151,1
69,7252155,5
85,7252155,6
63,7252158,1
67,7252171,1
70,7252180,2
77,7252183,1
63,7252184,1
89,7252184,2
61,7252185,1
70,7252187,1
64,7252189,1
62,7252199,1
63,7252201,1
62,7252201,2
71,7252202,2
63,7252204,3
85,7252204,4
73,7252210,1
60,7252212,2
71,7252213,1
77,7252213,2
65,7252214,1
65,7252214,2
67,7252219,1
78,7252225,1
75,7252225,2
60,7252234,1
65,7252239,1
64,7252239,2
69,7252241,1
60,7252242,1
83,7252243,2
79,7252244,1
60,7252245,1
69,7252255,1
68,7252255,2
63,7252273,1
84,7252297,1
65,7252299,1
74,7252313,1
66,7252316,1
97,7252316,4
65,7252328,1
79,7252333,1
66,7252333,2
81,7252335,5
68,7252336,1
62,7252336,2
63,7252337,1
79,7252338,1
60,7252340,1
73,7252361,1
64,7252362,1
61,7252363,1
61,7252364,2
64,7252366,1
61,7252375,2
85,7252377,4
89,7252379,1
68,7252381,1
62,7252381,2
63,7252382,1
68,7252389,1
64,7252389,2
70,7252392,1
76,7252392,2
83,7252393,1
79,7252398,1
85,7252398,2
61,7252405,1
74,7252408,1
62,7252409,1
80,7252410,1
85,7252413,1
72,7252415,1
61,7252419,1
71,7252431,1
64,7252431,2
60,7252433,1
60,7252433,2
68,7252435,3
95,7252437,2
63,7252439,2
69,7252441,1
61,7252442,1
78,7252446,1
74,7252455,4
66,7252457,1
62,7252458,1
78,7252462,7
74,7252462,8
77,7252477,1
79,7252482,1
81,7252482,2
72,7252483,1
83,7252483,2
66,7252484,1
60,7252484,2
85,7252485,2
64,7252485,3
79,7252488,5
70,7252505,1
61,7252510,1
70,7252511,5
63,7252516,1
60,7252522,1
65,7252524,1
60,7252530,1
60,7252531,1
69,7252534,1
61,7252535,1
72,7252542,2
60,7252543,2
62,7252546,1
66,7252548,1
65,7252550,1
60,7252550,2
61,7252553,1
60,7252553,2
69,7252554,1
67,7252558,1
64,7252566,1
68,7252567,1
81,7252567,2
62,7252569,1
64,7252569,2
61,7252579,1
62,7252597,1
61,7252599,1
71,7252603,1
67,7252603,2
60,7252607,1
79,7252609,1
66,7252609,2
80,7252610,4
86,7252611,1
61,7252611,2
65,7252611,3
65,7252618,1
67,7252619,1
73,7252619,2
69,7252620,3
91,7252620,4
72,7252625,1
94,7252625,2
82,7252627,5
70,7252630,1
70,7252631,1
68,7252631,2
62,7252633,1
70,7252638,1
72,7252638,2
69,7252645,1
68,7252645,2
63,7252646,1
90,7252647,3
64,7252647,4
62,7252648,1
66,7252648,2
78,7252648,6
61,7252659,1
72,7252660,1
68,7252671,1
67,7252671,2
71,7252674,1
71,7252677,1
62,7252680,1
91,7252692,1
65,7252699,6
65,7252700,1
91,7252703,1
66,7252706,1
63,7252713,1
91,7252716,1
63,7252716,2
60,7252718,2
81,7252722,1
78,7252730,1
60,7252730,2
78,7252734,4
74,7252734,5
75,7252735,1
74,7252735,2
77,7252737,2
62,7252760,4
64,7252761,2
72,7252764,1
66,7252766,1
62,7252766,2
77,7252771,1
74,7252771,2
68,7252772,1
69,7252772,2
76,7252779,1
62,7252780,1
75,7252782,4
63,7252784,1
63,7252784,2
71,7252786,1
64,7252786,2
63,7252791,1
61,7252793,2
64,7252795,1
65,7252796,1
71,7252797,1
63,7252799,1
76,7252800,1
66,7252803,1
76,7252804,1
60,7252805,1
76,7252807,1
67,7252807,2
60,7252810,2
86,7252811,1
68,7252814,1
72,7252821,1
72,7252821,2
63,7252825,1
83,7252829,1
61,7252830,1
65,7252830,2
85,7252830,4
75,7252832,1
70,7252834,1
63,7252834,2
64,7252835,2
61,7252838,1
61,7252838,2
64,7252839,1
75,7252841,3
67,7252849,1
74,7252851,1
79,7252856,1
67,7252857,1
84,7252857,6
60,7252858,1
60,7252860,1
68,7252862,1
65,7252862,2
82,7252865,8
82,7252867,1
62,7252883,2
61,7252884,2
76,7252889,1
79,7252889,2
65,7252889,5
73,7252895,1
64,7252897,1
67,7252898,1
60,7252898,2
63,7252900,1
84,7252900,5
83,7252903,4
62,7252904,1
70,7252904,2
76,7252912,1
66,7252915,1
63,7252917,6
70,7252919,1
61,7252921,1
61,7252922,1
69,7252926,1
70,7252926,2
81,7252927,1
64,7252935,1
62,7252935,2
65,7252941,1
86,7252941,5
77,7252943,1
70,7252943,2
65,7252945,1
66,7252945,2
75,7252946,1
61,7252948,1
60,7252948,2
80,7252949,1
66,7252949,2
62,7252950,1
86,7252951,1
60,7252951,2
63,7252961,1
66,7252971,1
62,7252975,1
61,7252975,2
79,7252977,1
70,7252978,1
60,7252983,1
77,7252985,1
73,7252987,1
64,7252987,2
63,7252989,1
65,7252989,2
63,7252990,1
71,7252998,1
66,7252998,2
72,7252999,1
61,7252999,2
76,7253003,1
67,7253013,5
72,7253014,2
93,7253017,1
66,7253017,2
61,7253017,8
64,7253018,2
73,7253020,4
60,7253026,1
74,7253046,1
64,7253047,1
75,7253048,1
65,7253053,1
60,7253053,2
66,7253060,1
77,7253062,1
65,7253062,2
66,7253063,1
80,7253067,1
74,7253068,1
67,7253070,1
78,7253070,2
69,7253071,1
60,7253071,2
80,7253073,1
61,7253074,3
72,7253075,1
64,7253075,2
66,7253078,1
71,7253082,1
68,7253093,1
95,7253103,3
71,7253110,1
85,7253110,2
76,7253111,1
65,7253111,2
77,7253112,1
71,7253120,1
75,7253122,1
72,7253122,2
71,7253123,1
73,7253125,1
81,7253126,1
94,7253126,5
62,7253127,2
77,7253128,1
60,7253136,1
60,7253137,1
70,7253137,2
72,7253138,1
73,7253138,2
68,7253146,1
63,7253146,2
60,7253147,1
64,7253148,1
63,7253150,1
75,7253151,1
78,7253151,2
90,7253154,6
61,7253157,1
60,7253157,2
60,7253157,5
69,7253166,1
81,7253166,2
83,7253172,1
76,7253176,1
84,7253178,5
81,7253180,1
72,7253181,1
71,7253181,2
67,7253182,1
92,7253190,1
64,7253193,1
72,7253204,1
73,7253204,2
87,7253205,1
68,7253205,2
71,7253207,1
71,7253207,2
74,7253210,1
70,7253210,2
73,7253217,1
92,7253221,7
81,7253226,1
76,7253228,1
63,7253230,2
70,7253234,1
62,7253239,1
76,7253245,1
62,7253250,1
84,7253250,5
65,7253256,1
80,7253257,4
65,7253262,1
68,7253265,1
73,7253270,1
62,7253270,2
69,7253273,1
64,7253275,3
62,7253284,3
61,7253287,1
68,7253289,1
60,7253289,2
80,7253295,1
64,7253296,1
65,7253296,2
67,7253298,1
84,7253298,5
78,7253302,1
62,7253302,2
70,7253303,1
63,7253314,1
69,7253327,1
68,7253328,1
64,7253330,1
69,7253330,2
86,7253333,1
69,7253336,1
75,7253336,2
60,7253338,1
81,7253343,1
76,7253343,2
68,7253345,1
78,7253355,3
78,7253361,1
71,7253361,2
63,7253362,1
63,7253362,2
62,7253367,1
67,7253368,1
91,7253369,1
79,7253369,2
62,7253373,1
83,7253374,1
69,7253376,1
67,7253376,2
60,7253377,1
71,7253378,1
66,7253378,2
69,7253379,1
82,7253385,1
83,7253390,5
83,7253393,4
65,7253394,2
69,7253398,1
81,7253398,2
69,7253401,1
75,7253401,2
76,7253402,1
61,7253409,1
84,7253409,2
76,7253420,1
72,7253420,2
61,7253423,1
71,7253426,1
85,7253427,1
63,7253428,1
65,7253431,1
77,7253432,5
61,7253434,5
85,7253436,1
81,7253436,2
85,7253442,1
74,7253443,1
79,7253446,1
79,7253447,1
72,7253447,2
64,7253448,1
63,7253448,2
61,7253454,1
64,7253460,1
79,7253460,2
60,7253465,1
73,7253474,1
83,7253477,4
82,7253493,1
72,7253502,1
97,7253508,5
60,7253512,1
85,7253514,1
64,7253519,1
68,7253523,1
60,7253523,2
82,7253524,1
72,7253524,2
76,7253527,1
77,7253533,1
73,7253533,2
84,7253533,3
62,7253534,1
60,7253534,2
61,7253535,3
60,7253537,4
93,7253538,1
77,7253542,1
76,7253542,2
63,7253544,1
82,7253545,1
70,7253545,2
84,7253546,1
69,7253548,1
88,7253554,1
64,7253554,2
78,7253555,5
78,7253560,1
65,7253560,3
87,7253561,1
60,7253566,2
67,7253569,1
74,7253573,1
73,7253573,2
64,7253574,1
87,7253577,1
62,7253577,2
61,7253577,3
65,7253578,3
64,7253579,1
79,7253581,1
84,7253581,2
73,7253581,3
64,7253582,1
65,7253583,4
71,7253584,1
74,7253584,2
75,7253590,2
72,7253590,3
65,7253591,1
61,7253591,2
68,7253592,1
62,7253592,2
80,7253594,1
85,7253595,2
65,7253603,1
62,7253604,1
79,7253612,1
71,7253612,2
65,7253613,1
63,7253614,1
70,7253614,2
70,7253616,1
77,7253616,2
73,7253619,1
73,7253622,1
62,7253623,1
72,7253624,1
61,7253625,1
75,7253627,1
74,7253628,1
65,7253629,1
70,7253632,1
69,7253632,2
75,7253636,4
60,7253639,1
61,7253641,2
78,7253645,1
69,7253646,1
64,7253651,1
80,7253681,1
73,7253681,2
68,7253684,1
62,7253685,1
67,7253689,1
65,7253689,2
60,7253693,1
84,7253696,2
71,7253697,3
64,7253698,1
70,7253699,1
64,7253699,2
78,7253700,1
61,7253702,1
70,7253703,1
72,7253704,1
82,7253706,1
68,7253706,2
74,7253707,1
70,7253707,2
75,7253716,1
80,7253722,3
68,7253724,1
67,7253725,1
60,7253734,1
61,7253735,1
71,7253738,1
62,7253738,2
79,7253741,1
74,7253741,2
82,7253749,1
74,7253754,6
64,7253773,1
60,7253773,2
84,7253775,1
65,7253776,1
67,7253778,1
72,7253778,2
68,7253784,1
63,7253784,2
83,7253786,1
65,7253787,1
66,7253789,1
73,7253791,1
65,7253793,1
74,7253794,1
66,7253795,1
91,7253797,1
65,7253797,2
68,7253798,2
60,7253802,1
71,7253811,1
67,7253812,1
62,7253816,1
67,7253823,1
68,7253823,2
73,7253824,1
63,7253827,1
75,7253839,1
62,7253839,2
64,7253841,1
69,7253845,1
62,7253845,2
76,7253847,1
74,7253851,1
73,7253851,2
63,7253852,1
71,7253854,1
72,7253855,1
85,7253856,1
66,7253856,2
66,7253859,5
80,7253869,1
84,7253869,2
79,7253874,1
75,7253875,1
72,7253876,1
68,7253876,2
87,7253877,1
65,7253877,2
63,7253881,1
81,7253883,1
74,7253883,2
69,7253884,1
61,7253885,1
62,7253885,2
62,7253890,1
68,7253891,1
72,7253891,2
72,7253898,1
75,7253901,1
68,7253908,1
72,7253913,1
69,7253913,2
60,7253918,1
61,7253924,1
61,7253924,2
66,7253936,1
62,7253937,1
64,7253938,1
63,7253938,2
69,7253939,1
64,7253939,2
70,7253940,1
81,7253945,1
63,7253951,1
66,7253952,1
62,7253952,2
90,7253958,4
64,7253958,5
67,7253960,1
65,7253964,1
74,7253965,1
73,7253966,1
64,7253967,1
65,7253968,1
69,7253973,1
64,7253973,2
72,7253974,1
73,7253974,2
72,7253976,1
65,7253977,1
60,7253977,2
67,7253980,1
62,7253982,1
69,7253983,1
72,7253984,1
65,7253984,2
71,7253988,1
71,7253988,2
66,7253992,1
80,7253993,1
76,7253993,2
81,7253994,1
81,7253994,2
68,7253995,1
69,7253996,5
70,7253998,1
64,7253998,2
84,7254002,1
60,7254004,1
74,7254005,1
67,7254005,2
73,7254012,1
90,7254012,3
79,7254016,1
72,7254016,2
65,7254023,1
63,7254023,2
65,7254025,1
66,7254025,2
61,7254026,1
62,7254026,2
88,7254027,1
80,7254027,2
62,7254031,1
72,7254031,2
74,7254032,1
70,7254032,2
70,7254042,1
60,7254043,1
64,7254046,2
72,7254048,1
72,7254048,2
90,7254048,5
63,7254054,1
71,7254057,1
89,7254059,4
64,7254063,1
65,7254063,2
70,7254064,1
80,7254065,4
78,7254069,1
65,7254076,1
61,7254079,1
77,7254085,1
63,7254089,1
68,7254089,3
84,7254094,1
97,7254096,1
70,7254101,1
66,7254107,1
60,7254108,1
64,7254108,2
69,7254113,1
67,7254114,1
67,7254114,2
65,7254116,1
66,7254117,1
66,7254122,1
80,7254128,1
67,7254128,2
61,7254128,3
70,7254130,1
73,7254140,1
68,7254146,1
78,7254150,1
72,7254150,2
83,7254152,1
71,7254153,1
74,7254153,2
72,7254155,4
60,7254156,2
65,7254157,1
81,7254169,1
74,7254180,1
64,7254181,2
75,7254189,1
60,7254191,1
61,7254191,2
90,7254192,1
86,7254193,1
65,7254193,2
91,7254199,1
86,7254199,2
81,7254205,1
79,7254205,2
69,7254209,1
61,7254210,1
67,7254211,2
81,7254217,1
90,7254218,1
90,7254221,3
75,7254223,1
66,7254226,1
60,7254230,1
74,7254235,1
75,7254235,2
63,7254240,1
61,7254241,1
62,7254241,2
79,7254243,1
73,7254243,2
72,7254245,1
78,7254246,1
72,7254250,1
62,7254274,1
70,7254280,1
61,7254290,6
77,7254303,1
80,7254310,1
76,7254310,2
72,7254318,1
61,7254322,1
60,7254323,1
64,7254336,2
60,7254346,2
76,7254347,1
60,7254365,1
70,7254367,1
61,7254374,1
81,7254383,1
78,7254383,2
75,7254385,1
63,7254388,1
69,7254391,1
70,7254393,4
64,7254399,1
81,7254408,1
81,7254415,1
63,7254415,2
63,7254436,1
70,7254442,1
70,7254446,2
70,7254446,3
75,7254448,2
88,7254448,3
68,7254477,1
75,7254481,1
62,7254501,5
63,7254503,1
92,7254506,6
68,7254508,1
65,7254508,2
67,7254524,1
66,7254525,1
72,7254526,1
76,7254526,2
69,7254528,1
70,7254532,4
80,7254534,4
68,7254541,1
67,7254542,1
60,7254546,1
60,7254558,5
61,7254560,1
75,7254562,2
82,7254563,5
71,7254567,1
73,7254568,4
85,7254572,5
72,7254591,1
60,7254595,1
68,7254597,5
70,7254605,4
66,7254609,1
60,7254612,1
87,7254614,1
73,7254614,2
61,7254618,2
64,7254620,1
62,7254621,1
60,7254629,1
69,7254634,1
61,7254637,1
78,7254641,1
67,7254641,2
63,7254642,1
63,7254647,1
63,7254648,1
75,7254652,1
71,7254658,1
71,7254659,1
69,7254662,2
68,7254671,1
60,7254671,2
75,7254675,2
62,7254683,1
70,7254691,1
73,7254695,3
60,7254702,1
67,7254716,1
90,7254716,4
83,7254717,1
80,7254717,2
78,7254720,3
75,7254721,1
71,7254721,2
61,7254722,1
60,7254733,1
75,7254737,1
66,7254737,2
67,7254739,1
60,7254744,1
61,7254750,1
62,7254752,1
65,7254756,1
70,7254758,1
61,7254758,2
67,7254759,1
60,7254759,2
68,7254761,1
65,7254761,2
76,7254763,1
61,7254768,1
74,7254778,1
60,7254778,2
80,7254779,1
63,7254786,1
78,7254791,3
64,7254802,1
61,7254815,1
64,7254819,1
62,7254819,3
68,7254820,1
77,7254827,1
75,7254836,1
70,7254839,1
68,7254839,2
61,7254859,2
92,7254860,2
65,7254872,1
82,7254873,6
73,7254880,1
72,7254887,1
67,7254887,2
80,7254888,1
63,7254889,1
69,7254889,2
73,7254891,1
69,7254892,2
79,7254895,1
85,7254896,1
65,7254898,1
85,7254902,1
64,7254903,2
63,7254908,3
63,7254910,4
67,7254911,1
64,7254911,2
69,7254921,4
60,7254921,5
67,7254923,1
61,7254934,1
64,7254936,1
76,7254937,1
63,7254938,2
65,7254941,2
69,7254943,1
63,7254944,1
82,7254949,1
65,7254952,1
71,7254956,1
69,7254956,2
68,7254962,1
71,7254962,2
73,7254965,1
63,7254970,1
62,7254974,1
60,7254984,2
60,7254990,1
77,7254993,2
81,7254993,3
66,7254994,1
73,7255000,1
61,7255005,1
75,7255005,2
76,7255006,1
78,7255006,2
85,7255007,1
83,7255007,2
71,7255007,4
74,7255010,1
73,7255010,2
63,7255012,1
66,7255013,1
65,7255017,1
66,7255017,2
83,7255018,1
63,7255027,1
64,7255028,2
66,7255033,1
79,7255041,1
61,7255049,1
71,7255049,2
72,7255050,1
73,7255050,2
64,7255057,2
71,7255057,3
70,7255058,1
62,7255060,1
65,7255062,1
64,7255063,3
70,7255064,1
62,7255064,2
74,7255075,1
65,7255083,1
60,7255085,1
75,7255087,1
71,7255087,2
71,7255089,1
94,7255093,1
62,7255097,1
61,7255097,2
61,7255098,1
61,7255100,2
74,7255101,1
61,7255101,2
63,7255105,1
72,7255105,2
83,7255113,2
85,7255113,3
70,7255117,1
70,7255117,2
82,7255121,1
76,7255121,2
71,7255123,2
68,7255125,2
68,7255130,2
83,7255130,6
61,7255135,1
84,7255135,4
66,7255138,5
70,7255141,1
69,7255145,2
84,7255150,1
81,7255150,2
66,7255154,1
60,7255154,2
62,7255155,1
71,7255157,1
66,7255157,2
68,7255161,1
74,7255161,2
60,7255167,1
90,7255174,1
83,7255174,2
63,7255174,3
88,7255176,1
62,7255177,1
70,7255178,1
83,7255179,1
75,7255179,2
80,7255184,1
74,7255184,2
62,7255185,1
67,7255186,1
63,7255187,1
61,7255191,1
83,7255191,2
63,7255192,1
88,7255193,5
68,7255195,1
72,7255195,2
71,7255201,1
62,7255202,1
74,7255209,1
73,7255209,2
82,7255209,4
67,7255210,1
67,7255210,2
65,7255214,1
70,7255217,1
65,7255222,1
62,7255226,1
80,7255229,1
67,7255230,1
86,7255230,7
64,7255237,1
75,7255238,1
73,7255238,2
73,7255243,1
69,7255243,2
61,7255250,1
70,7255256,1
72,7255260,1
74,7255263,1
82,7255263,2
70,7255265,1
60,7255265,2
65,7255272,1
65,7255273,2
62,7255278,1
75,7255279,1
60,7255279,2
80,7255280,6
77,7255284,1
65,7255287,1
60,7255290,4
60,7255296,2
65,7255299,1
62,7255303,1
64,7255303,4
67,7255309,1
77,7255310,7
71,7255324,1
66,7255324,2
60,7255328,1
78,7255330,1
71,7255332,1
69,7255334,1
63,7255338,1
77,7255346,1
69,7255349,4
75,7255349,5
81,7255354,2
76,7255360,1
61,7255360,2
81,7255365,9
74,7255368,1
70,7255373,1
65,7255373,2
69,7255375,1
72,7255375,2
69,7255376,1
66,7255376,2
61,7255382,1
65,7255383,1
69,7255386,1
78,7255386,2
82,7255387,1
69,7255387,2
60,7255388,1
74,7255401,1
66,7255401,2
70,7255405,1
64,7255408,1
73,7255409,1
81,7255413,1
63,7255418,1
69,7255434,1
72,7255436,1
68,7255437,1
64,7255443,1
86,7255445,5
62,7255446,1
74,7255454,1
64,7255454,2
61,7255455,1
80,7255462,5
65,7255477,1
61,7255477,2
62,7255480,1
60,7255480,2
62,7255483,1
68,7255490,1
65,7255493,5
77,7255494,2
60,7255498,1
65,7255500,1
73,7255508,2
60,7255510,3
81,7255514,1
88,7255514,2
72,7255515,1
66,7255520,1
62,7255520,2
80,7255521,3
79,7255521,4
78,7255524,1
66,7255526,1
69,7255530,1
68,7255532,1
63,7255532,2
66,7255533,1
80,7255548,1
87,7255550,1
91,7255552,1
78,7255553,1
72,7255553,2
78,7255556,1
70,7255559,1
68,7255568,1
62,7255571,1
62,7255571,2
74,7255577,1
65,7255579,1
63,7255581,1
83,7255586,1
77,7255586,2
71,7255587,1
70,7255587,2
63,7255590,1
66,7255595,1
89,7255595,2
64,7255596,1
65,7255597,1
61,7255597,2
68,7255598,1
69,7255599,1
71,7255599,2
82,7255600,1
66,7255608,1
60,7255608,2
63,7255609,1
63,7255609,2
89,7255617,1
86,7255622,1
67,7255634,1
65,7255646,1
71,7255658,1
80,7255671,1
79,7255672,1
67,7255677,1
62,7255677,2
76,7255681,1
71,7255681,2
67,7255681,3
67,7255686,1
70,7255729,1
61,7255729,2
77,7255730,1
80,7255730,2
63,7255732,1
64,7255734,1
61,7255734,2
66,7255739,1
66,7255739,2
66,7255740,1
60,7255740,1
81,7255750,7
61,7255753,1
65,7255754,1
76,7255754,2
76,7255755,1
79,7255755,2
63,7255756,1
62,7255757,1
60,7255757,2
77,7255758,1
64,7255759,1
61,7255759,2
63,7255763,4
73,7255767,1
69,7255767,2
62,7255769,1
81,7255773,1
72,7255773,2
70,7255774,1
63,7255786,1
63,7255794,1
72,7255805,6
72,7255808,1
73,7255811,1
63,7255811,2
76,7255817,6
73,7255818,1
69,7255820,1
75,7255821,1
62,7255826,1
66,7255826,2
76,7255828,2
63,7255830,1
74,7255830,2
79,7255833,3
67,7255834,1
74,7255836,1
74,7255836,2
77,7255845,1
79,7255845,2
91,7255860,3
87,7255870,1
73,7255871,1
79,7255872,1
78,7255872,2
61,7255873,1
78,7255875,1
69,7255878,1
62,7255878,2
85,7255888,2
62,7255890,1
70,7255893,1
71,7255895,1
72,7255895,2
92,7255896,1
72,7255903,1
85,7255903,2
64,7255904,1
61,7255904,2
80,7255907,1
73,7255907,2
93,7255907,3
80,7255909,1
65,7255911,1
66,7255911,2
71,7255914,1
79,7255916,1
71,7255920,1
70,7255921,1
84,7255923,1
70,7255923,2
70,7255930,1
76,7255932,1
62,7255932,2
63,7255933,1
60,7255940,2
83,7255941,1
73,7255941,2
61,7255943,1
66,7255944,1
62,7255945,1
71,7255950,1
68,7255952,1
61,7255953,1
68,7255953,2
81,7255959,1
60,7255959,2
61,7255962,1
61,7255963,2
65,7255965,1
78,7255968,3
62,7255969,1
65,7255971,1
69,7255973,1
70,7255973,2
63,7255974,1
61,7255976,1
94,7255976,2
72,7255978,1
71,7255978,2
73,7255988,1
75,7255990,3
89,7255993,2
81,7255997,1
72,7255998,1
82,7255999,1
69,7256002,1
65,7256002,2
64,7256003,1
60,7256003,2
63,7256004,1
62,7256005,1
69,7256008,1
60,7256009,1
61,7256010,2
63,7256012,1
70,7256015,1
72,7256015,2
68,7256016,1
80,7256025,1
66,7256026,2
77,7256029,8
73,7256032,1
70,7256032,2
80,7256033,1
71,7256036,1
70,7256036,2
63,7256039,1
68,7256039,7
82,7256042,1
89,7256042,2
70,7256043,1
77,7256044,1
71,7256044,2
89,7256046,1
61,7256047,5
73,7256051,1
79,7256052,7
77,7256052,8
60,7256053,1
76,7256054,1
71,7256054,2
61,7256057,1
66,7256057,2
73,7256059,1
62,7256062,1
80,7256068,3
60,7256070,1
71,7256071,1
66,7256071,2
67,7256073,1
62,7256079,1
61,7256083,1
81,7256083,2
72,7256085,1
75,7256094,1
64,7256094,2
63,7256095,1
60,7256095,2
69,7256097,1
79,7256102,1
79,7256105,1
78,7256109,1
64,7256110,1
60,7256118,1
65,7256121,1
64,7256124,1
66,7256124,2
63,7256128,1
61,7256131,2
73,7256134,1
61,7256138,1
60,7256141,1
60,7256141,2
60,7256147,1
63,7256148,1
67,7256149,1
78,7256151,1
82,7256152,1
60,7256156,1
77,7256157,1
66,7256158,1
75,7256158,2
77,7256159,1
68,7256167,1
69,7256168,1
74,7256174,1
63,7256175,1
69,7256179,1
64,7256180,1
62,7256180,2
72,7256182,1
61,7256183,1
70,7256183,2
73,7256185,1
61,7256188,1
66,7256189,1
80,7256194,1
82,7256195,1
75,7256199,1
69,7256199,2
66,7256201,1
63,7256205,1
64,7256209,5
74,7256217,3
79,7256218,1
72,7256224,1
92,7256228,6
64,7256232,1
64,7256235,1
76,7256236,1
73,7256239,1
75,7256239,2
60,7256242,1
64,7256243,1
74,7256243,2
73,7256252,1
72,7256252,2
75,7256255,1
62,7256257,1
73,7256257,2
63,7256260,1
90,7256265,4
66,7256273,1
78,7256277,1
68,7256277,2
71,7256280,1
80,7256281,1
65,7256281,2
68,7256288,1
90,7256289,1
70,7256289,2
66,7256289,3
80,7256291,1
63,7256292,1
72,7256292,2
91,7256293,1
89,7256293,2
63,7256293,3
77,7256294,1
64,7256295,1
66,7256296,1
62,7256296,2
63,7256302,1
94,7256303,2
60,7256304,6
66,7256305,1
88,7256307,1
71,7256308,1
70,7256308,2
65,7256320,5
61,7256320,6
63,7256322,1
67,7256325,4
61,7256330,1
68,7256330,2
72,7256336,1
63,7256336,2
73,7256338,1
61,7256341,2
60,7256346,1
67,7256347,1
60,7256347,2
70,7256348,1
81,7256351,1
77,7256358,1
74,7256359,1
65,7256359,2
67,7256360,1
71,7256367,1
71,7256369,1
65,7256370,1
65,7256372,4
73,7256374,1
64,7256380,2
64,7256383,4
60,7256385,2
86,7256386,1
89,7256386,2
90,7256387,1
62,7256387,2
64,7256388,1
70,7256391,1
67,7256391,2
67,7256393,1
64,7256393,2
80,7256394,1
81,7256395,5
64,7256397,1
69,7256403,1
65,7256403,2
81,7256407,1
66,7256407,2
70,7256412,1
60,7256413,1
67,7256422,1
61,7256430,1
61,7256431,1
73,7256433,1
62,7256445,1
64,7256449,4
62,7256449,5
76,7256457,1
67,7256460,1
99,7256460,2
72,7256465,1
78,7256472,1
71,7256472,2
75,7256475,1
80,7256476,1
69,7256476,2
61,7256483,1
60,7256483,2
60,7256487,1
76,7256489,1
67,7256492,1
65,7256498,1
65,7256509,1
72,7256509,2
79,7256510,1
70,7256510,2
62,7256511,1
73,7256516,1
72,7256516,2
69,7256525,6
60,7256530,1
80,7256530,2
81,7256532,1
78,7256532,2
86,7256534,1
73,7256534,2
84,7256535,1
62,7256545,1
67,7256545,2
65,7256549,1
63,7256549,2
90,7256555,1
62,7256559,2
74,7256559,4
63,7256573,1
86,7256573,6
66,7256576,1
83,7256580,1
68,7256583,1
62,7256583,2
68,7256587,1
61,7256589,1
75,7256590,1
76,7256590,2
90,7256593,1
61,7256593,2
65,7256593,4
60,7256596,3
70,7256599,2
76,7256606,6
83,7256607,5
64,7256609,1
60,7256609,2
94,7256612,7
78,7256613,4
79,7256616,1
71,7256616,2
71,7256617,1
74,7256618,6
76,7256619,1
62,7256626,1
72,7256627,1
72,7256627,2
73,7256630,1
72,7256630,2
84,7256642,4
73,7256643,1
67,7256646,1
70,7256646,2
60,7256647,1
68,7256648,1
65,7256649,1
61,7256649,2
71,7256655,5
61,7256656,1
87,7256656,7
87,7256658,2
62,7256659,1
61,7256659,2
74,7256660,1
63,7256661,2
74,7256666,1
94,7256668,1
70,7256670,1
71,7256671,4
68,7256672,5
64,7256673,1
68,7256678,1
62,7256678,2
72,7256680,1
65,7256680,2
69,7256683,1
75,7256683,2
64,7256684,1
62,7256684,2
87,7256688,1
68,7256689,1
66,7256689,2
76,7256693,1
60,7256694,1
67,7256699,1
81,7256700,1
63,7256702,1
63,7256703,1
61,7256704,1
64,7256708,1
65,7256708,2
72,7256710,1
71,7256712,1
63,7256713,1
63,7256719,8
70,7256721,1
72,7256721,2
73,7256722,1
63,7256722,2
85,7256723,1
86,7256723,2
72,7256724,1
86,7256726,1
73,7256726,2
68,7256727,1
74,7256727,2
66,7256728,1
74,7256728,2
83,7256730,1
83,7256735,1
76,7256735,2
72,7256736,1
66,7256736,2
60,7256738,1
