DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P8692S3A1
7324237;3;1;3;213,014696846463;3
7324240;1;1;1;253,644602382658;1
7324240;2;1;2;253,644602382658;2
7324242;1;1;1;271,11684013223;1
7324242;2;1;2;271,11684013223;2
7324244;1;1;1;271,11684013223;1
7324244;2;1;2;271,11684013223;2
7324290;1;1;1;286,66214442904;1
7324290;2;1;2;286,66214442904;2
7324339;1;1;1;35,2231740116973;1
7324339;2;1;2;35,2231740116973;2
7324369;1;1;1;58,9817939567637;1
7324369;2;1;2;58,9817939567637;2
7324375;1;1;1;51,8415855933053;1
7324375;2;1;2;51,8415855933053;2
7324406;1;1;1;75,5435812505161;1
7324406;2;1;2;75,5435812505161;2
7324440;1;1;1;613,471311542684;1
7324440;2;1;2;613,471311542684;2
7324453;1;1;1;245,29668929927;1
7324453;2;1;2;245,29668929927;2
7324697;1;1;1;190,790685335167;1
7324697;2;1;2;190,790685335167;2
7324800;1;1;1;205,834575299935;1
7324800;2;1;2;205,834575299935;2
7324808;1;1;1;205,834575299935;1
7324808;2;1;2;205,834575299935;2
7324835;1;1;1;187,510731152923;1
7324835;2;1;2;187,510731152923;2
7324839;1;1;1;219,003515189445;1
7324839;2;1;2;219,003515189445;2
7324995;1;1;1;175,11855125939;1
7324995;2;1;2;175,11855125939;2
7325008;1;1;1;213,974697676019;1
7325008;2;1;2;213,974697676019;2
7325008;3;1;3;213,974697676019;3
7325015;1;1;1;171,179758140815;1
7325015;2;1;2;171,179758140815;2
7325017;1;1;1;166,950378318877;1
7325017;2;1;2;166,950378318877;2
7325026;1;1;1;162,081892971232;1
7325026;2;1;2;162,081892971232;2
7325027;1;1;1;256,769637211223;1
7325027;2;1;2;256,769637211223;2
7325036;1;1;1;169,82642592517;1
7325036;2;1;2;169,82642592517;2
7325126;1;1;1;135,242826350321;1
7325126;2;1;2;135,242826350321;2
7325128;1;1;1;119,073478657215;1
7325128;2;1;2;119,073478657215;2
7325175;1;1;1;151,591488952072;1
7325175;2;1;2;151,591488952072;2
7325219;1;1;1;92,4449701980028;1
7325219;2;1;2;92,4449701980028;2
7325221;1;1;1;129,120344025491;1
7325221;2;1;2;129,120344025491;2
7325274;1;1;1;6,080248991458;1
7325274;2;1;2;6,080248991458;4
7325278;1;1;1;8,10699865527734;1
7325278;2;1;2;8,10699865527734;2
7325288;1;1;1;7,34909339282521;1
7325288;2;1;2;7,34909339282521;2
7325316;1;1;1;2,84479849989368;1
7325316;2;1;2;2,84479849989368;2
7325393;1;1;1;10,5466209149392;1
7325393;2;1;2;10,5466209149392;2
7325429;1;1;1;7,03108060995946;1
7325429;2;1;2;7,03108060995946;2
7325564;1;1;1;27,3623616282791;1
7325564;2;1;2;27,3623616282791;2
7325573;1;1;1;15,2927627302924;1
7325573;2;1;2;15,2927627302924;2
7325639;1;1;1;45,7987203719368;1
7325639;2;1;2;45,7987203719368;2
7325651;1;1;1;31,5446246964696;1
7325651;2;1;2;31,5446246964696;2
7325671;1;1;1;52,1264696015311;1
7325671;2;1;2;52,1264696015311;2
7325716;1;1;1;37,5389528810799;1
7325716;2;1;2;37,5389528810799;2
7325776;1;1;1;5,7563137248869;1
7325776;2;1;2;5,7563137248869;2
7325870;1;1;1;11,068739577191;1
7325870;2;1;2;11,068739577191;2
7325871;1;1;1;13,320216738525;1
7325871;2;1;2;13,320216738525;2
7325891;1;1;1;8,58363364752134;1
7325891;2;1;2;8,58363364752134;2
7325908;1;1;1;5,28520986761963;1
7325908;2;1;2;5,28520986761963;2
7325919;1;1;1;10,4625128852843;1
7325919;2;1;2;10,4625128852843;2
7325929;1;1;1;5,82962415795412;1
7325929;2;1;2;5,82962415795412;2
7326021;1;1;1;5,28520986761963;1
7326021;2;1;2;5,28520986761963;2
7326064;1;1;1;5,28520986761963;1
7326064;2;1;2;5,28520986761963;2
7326087;1;1;1;5,28520986761963;1
7326087;2;1;2;5,28520986761963;2
7326088;1;1;1;5,28520986761963;1
7326088;2;1;2;5,28520986761963;2
7326101;1;1;1;5,28520986761963;1
7326101;2;1;2;5,28520986761963;2
7326195;1;1;1;66,629381098949;1
7326195;2;1;2;66,629381098949;2
7326206;1;1;1;98,78835333366;1
7326206;2;1;2;98,78835333366;2
7326210;1;1;1;77,7563313022076;1
7326210;2;1;2;77,7563313022076;2
7326217;1;1;1;93,6246633653207;1
7326217;2;1;2;93,6246633653207;2
7326231;1;1;1;85,8974635225022;1
7326231;2;1;2;85,8974635225022;2
7326232;1;1;1;85,8974635225022;1
7326232;2;1;2;85,8974635225022;2
7326241;1;1;1;90,3230038985995;1
7326241;2;1;2;90,3230038985995;3
7326241;3;1;3;90,3230038985995;4
7326253;1;1;1;118,31868042853;1
7326253;2;1;2;118,31868042853;2
7326260;1;1;1;93,3803919709357;1
7326260;2;1;2;93,3803919709357;2
7326263;1;1;1;59,406142586933;1
7326263;2;1;2;59,406142586933;2
7326296;1;1;1;101,561380587398;1
7326296;2;1;2;101,561380587398;3
7326296;3;1;3;101,561380587398;4
7326314;1;1;1;82,8354496970457;1
7326314;2;1;2;82,8354496970457;2
7326331;1;1;1;80,7587394772602;1
7326331;2;1;2;80,7587394772602;2
7326345;1;1;1;92,2452396878916;1
7326345;2;1;2;92,2452396878916;2
7326348;1;1;1;76,7565659938217;1
7326348;2;1;2;76,7565659938217;2
7326370;1;1;1;77,366143363171;1
7326370;2;1;2;77,366143363171;2
7326392;1;1;1;42,93206345023;1
7326392;2;1;2;42,93206345023;2
7326395;1;1;1;36,7841556726577;1
7326395;2;1;2;36,7841556726577;2
7326408;1;1;1;30,530188301847;1
7326408;2;1;2;30,530188301847;2
7326409;1;1;1;30,6252346995245;1
7326409;2;1;2;30,6252346995245;2
7326440;1;1;1;112,143164575245;1
7326440;2;1;2;112,143164575245;2
7326440;3;1;3;112,143164575245;3
7326488;1;1;1;344,811405951982;1
7326488;2;1;2;344,811405951982;2
7326488;3;1;3;344,811405951982;3
7326506;1;1;1;237,598375031275;1
7326506;2;1;2;237,598375031275;2
7326507;1;1;1;136,411907980991;1
7326507;2;1;2;136,411907980991;2
7326510;1;1;1;226,173180707185;1
7326510;2;1;2;226,173180707185;2
7326516;1;1;1;20,5851782879481;1
7326516;2;1;2;20,5851782879481;2
7326622;1;1;1;105,693713906107;1
7326622;2;1;2;105,693713906107;2
7326637;1;1;1;110,959488991908;1
7326637;2;1;2;110,959488991908;2
7326718;1;1;1;194,462306408319;1
7326718;2;1;2;194,462306408319;2
7326726;1;1;1;244,641177218981;1
7326726;2;1;2;244,641177218981;2
7326728;1;1;1;202,482200842254;1
7326728;2;1;2;202,482200842254;2
7326742;1;1;1;144,885825426431;1
7326742;2;1;2;144,885825426431;2
7326749;1;1;1;48,553176275455;1
7326749;2;1;2;48,553176275455;2
7326751;1;1;1;47,3161789290838;1
7326751;2;1;2;47,3161789290838;2
7326751;3;1;3;47,3161789290838;3
7326764;1;1;1;35,6121908659302;3
7326764;2;1;2;35,6121908659302;4
7326771;1;1;1;61,2519636541188;1
7326771;2;1;2;61,2519636541188;2
7326781;1;1;1;46,783937728934;1
7326781;2;1;2;46,783937728934;2
7326799;1;1;1;135,775783717576;1
7326799;2;1;2;135,775783717576;2
7326800;1;1;1;127,934111079986;1
7326800;2;1;2;127,934111079986;2
7326803;1;1;1;125,911022069699;1
7326803;2;1;2;125,911022069699;2
7326892;1;1;1;58,3903815530405;1
7326892;2;1;2;58,3903815530405;2
7326938;1;1;1;70,2922453547631;1
7326938;2;1;2;70,2922453547631;2
7327053;1;1;1;177,611560105304;1
7327053;2;1;2;177,611560105304;2
7327063;1;1;1;177,401631424007;1
7327063;2;1;2;177,401631424007;2
7327209;1;1;1;63,3785706990488;1
7327209;2;1;2;63,3785706990488;2
7327230;1;1;1;174,869832412159;1
7327230;2;1;2;174,869832412159;2
7327242;1;1;1;224,485695740219;1
7327242;2;1;2;224,485695740219;2
7327269;1;1;1;215,876848700713;1
7327269;2;1;2;215,876848700713;2
7327279;1;1;1;253,76027568707;3
7327279;2;1;2;253,76027568707;4
7327283;1;1;1;213,488636821879;1
7327283;2;1;2;213,488636821879;2
7327287;1;1;1;224,075942496236;1
7327287;2;1;2;224,075942496236;2
7327332;1;1;1;38,189723455329;1
7327332;2;1;2;38,189723455329;3
7327341;1;1;1;189,462285454191;1
7327341;2;1;2;189,462285454191;2
7327374;1;1;1;9,76429139612492;1
7327374;2;1;2;9,76429139612492;4
7327390;1;1;1;12,608621868174;1
7327390;2;1;2;12,608621868174;2
7327428;1;1;1;77,8137251264932;1
7327428;2;1;2;77,8137251264932;2
7327436;2;1;2;214,571732318048;2
7327436;1;1;1;214,571732318048;1
7327446;1;1;1;293,652407198894;1
7327446;2;1;2;293,652407198894;2
7327505;1;1;1;175,643717677318;1
7327505;2;1;2;175,643717677318;2
7327513;1;1;1;261,793816322957;1
7327513;2;1;2;261,793816322957;2
7327527;1;1;1;257,26364450434;1
7327527;2;1;2;257,26364450434;2
7327549;1;1;1;88,8645286636329;1
7327549;2;1;2;88,8645286636329;2
7327609;1;1;1;68,3757155537315;1
7327609;2;1;2;68,3757155537315;2
7327645;1;1;1;172,630554382253;1
7327645;2;1;2;172,630554382253;2
7327646;1;1;1;231,359727933611;1
7327646;2;1;2;231,359727933611;2
7327646;3;1;3;231,359727933611;3
7327652;1;1;1;245,29668929927;1
7327652;2;1;2;245,29668929927;2
7327653;1;1;1;195,187769301474;1
7327653;2;1;2;195,187769301474;2
7327661;1;1;1;170,120806969922;1
7327661;2;1;2;170,120806969922;2
7327757;1;1;1;975,456688082223;1
7327757;2;1;2;975,456688082223;2
7327815;1;1;1;45,384443633007;1
7327815;2;1;2;45,384443633007;2
7327821;1;1;1;48,6367142250812;1
7327821;2;1;2;48,6367142250812;2
7327936;1;1;1;33,4249627523231;1
7327936;2;1;2;33,4249627523231;2
7327967;1;1;1;81,1218761293185;1
7327967;2;1;2;81,1218761293185;2
7327980;1;1;1;430,2957980052;1
7327980;2;1;2;430,2957980052;2
7328006;1;1;1;490,081992304984;3
7328006;2;1;2;490,081992304984;4
7328015;1;1;1;600,051778553276;1
7328015;2;1;2;600,051778553276;2
7328095;1;1;1;167,566892562185;1
7328095;2;1;2;167,566892562185;2
7328132;1;1;1;12,0456657500473;1
7328132;2;1;2;12,0456657500473;2
7328266;1;1;1;341,571124795419;1
7328266;2;1;2;341,571124795419;2
7328267;1;1;1;339,89808472784;1
7328267;2;1;2;339,89808472784;2
7328311;1;1;1;287,280558459606;1
7328311;2;1;2;287,280558459606;2
7328332;1;1;1;365,715614327432;1
7328332;2;1;2;365,715614327432;2
7328368;1;1;1;215,009974408366;1
7328368;2;1;2;215,009974408366;2
7328419;1;1;1;160,981292100927;1
7328419;2;1;2;160,981292100927;2
7328433;1;1;1;106,297018754796;1
7328433;2;1;2;106,297018754796;2
7328439;1;1;1;136,944048098504;1
7328439;2;1;2;136,944048098504;2
7328466;1;1;1;76,9942747968624;1
7328466;2;1;2;76,9942747968624;2
7328466;3;1;3;76,9942747968624;3
7328466;4;1;4;76,9942747968624;4
7328485;1;1;1;161,474716094112;1
7328485;2;1;2;161,474716094112;2
7328513;1;1;1;439,633461743135;1
7328513;2;1;2;439,633461743135;2
7328552;1;1;1;11,5047663068939;1
7328552;2;1;2;11,5047663068939;2
7328708;1;1;1;64,1454048508086;1
7328708;2;1;2;64,1454048508086;2
7328810;1;1;1;27,1675483952919;1
7328810;2;1;2;27,1675483952919;2
7328821;1;1;1;26,1914767516965;1
7328821;2;1;2;26,1914767516965;2
7328894;1;1;1;1636,46138811792;1
7328894;2;1;2;1636,46138811792;2
7328902;1;1;1;1554,6302421544;1
7328902;2;1;2;1554,6302421544;2
7328910;1;1;1;1575,95873986706;1
7328910;2;1;2;1575,95873986706;2
7328913;1;1;1;1585,97193640529;1
7328913;2;1;2;1585,97193640529;2
7328916;1;1;1;1478,07408606488;1
7328916;2;1;2;1478,07408606488;2
7328919;1;1;1;1559,30139318844;1
7328919;2;1;2;1559,30139318844;2
7328921;1;1;1;1456,38595481397;1
7328921;2;1;2;1456,38595481397;2
7328929;1;1;1;1564,84480070288;1
7328929;2;1;2;1564,84480070288;2
7328930;1;1;1;1413,93032139891;1
7328930;2;1;2;1413,93032139891;2
7328949;1;1;1;1551,01593343072;2
7328949;2;1;2;1551,01593343072;3
7328970;1;1;1;1552,9025053739;1
7328970;2;1;2;1552,9025053739;2
7328972;1;1;1;1423,69871465464;1
7328972;2;1;2;1423,69871465464;2
7329009;1;1;1;660,205804035431;1
7329009;2;1;2;660,205804035431;2
7329012;1;1;1;492,884495918809;1
7329012;2;1;2;492,884495918809;2
7329017;1;1;1;659,868122742736;1
7329017;2;1;2;659,868122742736;2
7329042;1;1;1;12,6798797536021;1
7329042;2;1;2;12,6798797536021;2
7329078;1;1;1;866,412719129446;1
7329078;2;1;2;866,412719129446;2
7329081;1;1;1;569,257499921523;1
7329081;2;1;2;569,257499921523;2
7329086;1;1;1;801,555182506977;1
7329086;2;1;2;801,555182506977;2
7329094;1;1;1;686,757270793625;1
7329094;2;1;2;686,757270793625;2
7329095;1;1;1;686,757270793625;1
7329095;2;1;2;686,757270793625;2
7329098;1;1;1;795,69895518803;1
7329098;2;1;2;795,69895518803;2
7329109;1;1;1;87,8619789278777;1
7329109;2;1;2;87,8619789278777;2
7329145;1;1;1;133,471929344257;1
7329145;2;1;2;133,471929344257;2
7329148;1;1;1;133,471929344257;1
7329148;2;1;2;133,471929344257;2
7329172;1;1;1;164,376845648725;1
7329172;2;1;2;164,376845648725;2
7329173;1;1;1;164,376845648725;1
7329173;2;1;2;164,376845648725;2
7329184;1;1;1;262,886477681131;1
7329184;2;1;2;262,886477681131;2
7329185;1;1;1;238,504158350305;1
7329185;2;1;2;238,504158350305;2
7329192;1;1;1;646,451969700237;1
7329192;2;1;2;646,451969700237;2
7329194;1;1;1;581,504924130937;1
7329194;2;1;2;581,504924130937;2
7329195;1;1;1;531,995689386006;1
7329195;2;1;2;531,995689386006;2
7329196;1;1;1;684,303943050956;1
7329196;2;1;2;684,303943050956;2
7329212;1;1;1;696,916184371883;1
7329212;2;1;2;696,916184371883;2
7329265;1;1;1;83,7955573394022;1
7329265;2;1;2;83,7955573394022;2
7329272;1;1;1;83,7955573394022;1
7329272;2;1;2;83,7955573394022;2
7329276;1;1;1;101,104372132679;1
7329276;2;1;2;101,104372132679;2
7329369;1;1;1;18,865164567579;1
7329369;2;1;2;18,865164567579;2
7329423;1;1;1;5,26920761847154;1
7329423;2;1;2;5,26920761847154;2
7329442;1;1;1;5,37668173105032;1
7329442;2;1;2;5,37668173105032;2
7329470;1;1;1;12,5900989037009;1
7329470;2;1;2;12,5900989037009;2
7329525;1;1;1;22,7060405546241;1
7329525;2;1;2;22,7060405546241;2
7329652;1;1;1;189,521575975625;1
7329652;2;1;2;189,521575975625;2
7329713;1;1;1;183,454978657801;2
7329713;2;1;2;183,454978657801;3
7329719;1;1;1;269,437036127053;1
7329719;2;1;2;269,437036127053;2
7329726;1;1;1;277,596145609878;1
7329726;2;1;2;277,596145609878;2
7329733;1;1;1;199,666878149451;1
7329733;2;1;2;199,666878149451;2
7329745;1;1;1;261,170119355136;1
7329745;2;1;2;261,170119355136;2
7329757;1;1;1;205,979801294248;1
7329757;2;1;2;205,979801294248;2
7329759;1;1;1;213,566709991266;1
7329759;2;1;2;213,566709991266;2
7329763;1;1;1;219,688833916292;1
7329763;2;1;2;219,688833916292;2
7329764;1;1;1;132,360969617473;1
7329764;2;1;2;132,360969617473;2
7329787;1;1;1;144,278397657129;1
7329787;2;1;2;144,278397657129;2
7329827;1;1;1;30,2618684837917;1
7329827;2;1;2;30,2618684837917;2
7329857;1;1;1;30,2618684837917;1
7329857;2;1;2;30,2618684837917;2
7329861;1;1;1;56,6732352597615;1
7329861;2;1;2;56,6732352597615;2
7329861;3;1;3;56,6732352597615;3
7329895;1;1;1;63,3246547210134;1
7329895;2;1;2;63,3246547210134;2
7329895;3;1;3;63,3246547210134;3
7329898;1;1;1;70,903815380553;1
7329898;2;1;2;70,903815380553;2
7329913;1;1;1;98,4536633371778;1
7329913;2;1;2;98,4536633371778;2
7329913;3;1;3;98,4536633371778;3
7329935;1;1;1;26,8900157460046;1
7329935;2;1;2;26,8900157460046;2
7329936;1;1;1;26,3478464515888;1
7329936;2;1;2;26,3478464515888;2
7329939;1;1;1;32,9762355999608;1
7329939;2;1;2;32,9762355999608;2
7329940;1;1;1;21,796989444983;1
7329940;2;1;2;21,796989444983;2
7329941;2;1;2;26,8900157460046;2
7329941;1;1;1;26,8900157460046;1
7329944;1;1;1;41,8759480723484;1
7329944;2;1;2;41,8759480723484;2
7329945;1;1;1;37,1425865723382;1
7329945;2;1;2;37,1425865723382;2
7329948;1;1;1;30,4533050691248;1
7329948;2;1;2;30,4533050691248;2
7329998;1;1;1;285,426483028807;1
7329998;2;1;2;285,426483028807;2
7330056;1;1;1;253,474707394195;1
7330056;2;1;2;253,474707394195;2
7330074;1;1;1;448,352203930309;1
7330074;2;1;2;448,352203930309;2
7330094;1;1;1;243,207852966737;1
7330094;2;1;2;243,207852966737;2
7330109;1;1;1;248,946930809624;1
7330109;2;1;2;248,946930809624;7
7330125;1;1;1;261,700083228933;1
7330125;2;1;2;261,700083228933;2
7330132;1;1;1;77,7892772581592;1
7330132;2;1;2;77,7892772581592;2
7330171;1;1;1;199,236355757208;1
7330171;2;1;2;199,236355757208;2
7330179;1;1;1;163,869951279605;1
7330179;2;1;2;163,869951279605;2
7330192;1;1;1;298,854533635812;1
7330192;2;1;2;298,854533635812;2
7330222;1;1;1;149,840542649649;1
7330222;2;1;2;149,840542649649;2
7330225;1;1;1;226,50777104453;1
7330225;2;1;2;226,50777104453;2
7330254;1;1;1;254,479902580621;1
7330254;2;1;2;254,479902580621;2
7330258;1;1;1;177,639747399376;1
7330258;2;1;2;177,639747399376;2
7330260;1;1;1;204,122871040796;1
7330260;2;1;2;204,122871040796;2
7330278;1;1;1;207,725367099477;2
7330278;2;1;2;207,725367099477;3
7330283;1;1;1;216,059824989999;1
7330283;2;1;2;216,059824989999;2
7330294;1;1;1;231,440611014619;2
7330294;2;1;2;231,440611014619;4
7330309;1;1;1;102,195858721008;1
7330309;2;1;2;102,195858721008;2
7330311;1;1;1;249,156980615592;1
7330311;2;1;2;249,156980615592;2
7330364;1;1;1;173,804274542788;1
7330364;2;1;2;173,804274542788;2
7330366;1;1;1;143,485019828877;1
7330366;2;1;2;143,485019828877;2
7330366;3;1;3;143,485019828877;3
7330377;1;1;1;162,254467087108;1
7330377;2;1;2;162,254467087108;2
7330401;1;1;1;47,2841765892297;1
7330401;2;1;2;47,2841765892297;2
7330405;1;1;1;121,903449044926;1
7330405;2;1;2;121,903449044926;2
7330570;1;1;1;28,7519306297536;1
7330570;2;1;2;28,7519306297536;2
7330577;1;1;1;27,2117392956731;1
7330577;2;1;2;27,2117392956731;2
7330579;1;1;1;38,4219908126195;1
7330579;2;1;2;38,4219908126195;2
7330628;1;1;1;190,790685335167;1
7330628;2;1;2;190,790685335167;2
7330669;1;1;1;149,527852366061;1
7330669;2;1;2;149,527852366061;2
7330671;1;1;1;145,048744826645;1
7330671;2;1;2;145,048744826645;2
7330673;1;1;1;185,455379027617;1
7330673;2;1;2;185,455379027617;2
7330676;1;1;1;149,527852366061;1
7330676;2;1;2;149,527852366061;2
7330698;1;1;1;170,285202244295;1
7330698;2;1;2;170,285202244295;2
7330724;1;1;1;138,587410974915;1
7330724;2;1;2;138,587410974915;2
7330956;1;1;1;1169,28464089235;1
7330956;2;1;2;1169,28464089235;2
7330990;1;1;1;606,818786739453;1
7330990;2;1;2;606,818786739453;2
7330999;1;1;1;975,456688082223;1
7330999;2;1;2;975,456688082223;2
7331058;1;1;1;300,686401004216;1
7331058;2;1;2;300,686401004216;2
7331068;1;1;1;145,72036944526;1
7331068;2;1;2;145,72036944526;2
7331094;1;1;1;18,6036245838681;1
7331094;2;1;2;18,6036245838681;2
7331111;1;1;1;33,2096790286801;1
7331111;2;1;2;33,2096790286801;2
7331131;1;1;1;103,339675768179;1
7331131;2;1;2;103,339675768179;2
7331137;1;1;1;385,855918364473;1
7331137;2;1;2;385,855918364473;2
7331148;1;1;1;135,747872260821;1
7331148;2;1;2;135,747872260821;2
7331165;1;1;1;420,767660507451;1
7331165;2;1;2;420,767660507451;2
7331171;1;1;1;457,497151343399;1
7331171;2;1;2;457,497151343399;2
7331177;1;1;1;951,768071714095;1
7331177;2;1;2;951,768071714095;2
7331216;1;1;1;479,342053123305;1
7331216;2;1;2;479,342053123305;2
7331284;1;1;1;87,3639967066865;1
7331284;2;1;2;87,3639967066865;2
7331303;1;1;1;101,655103217163;1
7331303;2;1;2;101,655103217163;2
7331320;1;1;1;262,91158682936;1
7331320;2;1;2;262,91158682936;2
7331321;1;1;1;115,081241307672;1
7331321;2;1;2;115,081241307672;2
7331321;3;1;3;115,081241307672;3
7331374;1;1;1;146,523942550814;1
7331374;2;1;2;146,523942550814;2
7331400;1;1;1;102,598186612128;1
7331400;2;1;2;102,598186612128;2
7331470;1;1;1;45,6668689340221;1
7331470;2;1;2;45,6668689340221;2
7331471;1;1;1;53,0372287719748;1
7331471;2;1;2;53,0372287719748;2
7331473;1;1;1;58,2260379238304;1
7331473;2;1;2;58,2260379238304;2
7331474;1;1;1;65,6032502094276;1
7331474;2;1;2;65,6032502094276;2
7331635;1;1;1;4,85947343959317;1
7331635;2;1;2;4,85947343959317;2
7331703;1;1;1;2,54574492511316;1
7331703;2;1;2;2,54574492511316;2
7331711;1;1;1;2,54574492511316;1
7331711;2;1;2;2,54574492511316;2
7331728;1;1;1;26,3939246287371;1
7331728;2;1;2;26,3939246287371;2
7331728;3;1;3;26,3939246287371;3
7331728;4;1;4;26,3939246287371;4
7331744;2;1;2;26,2612013728768;2
7331744;1;1;1;26,2612013728768;1
7331825;1;1;1;31,1908089745444;1
7331825;2;1;2;31,1908089745444;2
7331836;1;1;1;43,386976102585;1
7331836;2;1;2;43,386976102585;2
7331842;1;1;1;58,4451735977228;1
7331842;2;1;2;58,4451735977228;2
7331843;1;1;1;25,9064496679853;1
7331843;2;1;2;25,9064496679853;2
7331849;1;1;1;87,2347566310364;1
7331849;2;1;2;87,2347566310364;2
7331866;1;1;1;37,720507459315;1
7331866;2;1;2;37,720507459315;2
7331889;1;1;1;48,1335072040804;1
7331889;2;1;2;48,1335072040804;2
7331917;1;1;1;37,4600485110347;1
7331917;2;1;2;37,4600485110347;2
7331928;1;1;1;42,0948328597053;1
7331928;2;1;2;42,0948328597053;2
7331938;1;1;1;333,091124823489;1
7331938;2;1;2;333,091124823489;2
7331995;1;1;1;56,2561278430998;1
7331995;2;1;2;56,2561278430998;2
7332120;1;1;1;60,9770021198156;1
7332120;2;1;2;60,9770021198156;2
7332200;1;1;1;270,29721852607;1
7332200;2;1;2;270,29721852607;2
7332209;1;1;1;307,32369050016;1
7332209;2;1;2;307,32369050016;2
7332253;1;1;1;137,843173039579;1
7332253;2;1;2;137,843173039579;2
7332259;1;1;1;137,843173039579;1
7332259;2;1;2;137,843173039579;2
7332277;1;1;1;124,935128454771;1
7332277;2;1;2;124,935128454771;2
7332306;1;1;1;14,1345364842483;1
7332306;2;1;2;14,1345364842483;2
7332320;1;1;1;9,55558632879907;1
7332320;2;1;2;9,55558632879907;2
7332333;1;1;1;1386,5760699196;1
7332333;2;1;2;1386,5760699196;2
7332334;1;1;1;1409,37700387344;1
7332334;2;1;2;1409,37700387344;2
7332345;1;1;1;1124,80086745875;1
7332345;2;1;2;1124,80086745875;2
7332350;1;1;1;1351,54327895555;1
7332350;2;1;2;1351,54327895555;2
7332363;1;1;1;1379,08814911955;1
7332363;2;1;2;1379,08814911955;2
7332390;1;1;1;1632,26982571245;1
7332390;2;1;2;1632,26982571245;2
7332399;1;1;1;74,566029221123;1
7332399;2;1;2;74,566029221123;2
7332409;1;1;1;94,8305150301501;1
7332409;2;1;2;94,8305150301501;2
7332430;1;1;1;308,926378308362;1
7332430;2;1;2;308,926378308362;2
7332432;1;1;1;332,388739192686;1
7332432;2;1;2;332,388739192686;2
7332445;1;1;1;332,388739192686;1
7332445;2;1;2;332,388739192686;2
7332541;1;1;1;370,348235316109;1
7332541;2;1;2;370,348235316109;2
7332552;1;1;1;228,258662299827;1
7332552;2;1;2;228,258662299827;2
7332671;1;1;1;5,94037130107479;1
7332671;2;1;2;5,94037130107479;2
7332693;1;1;1;53,8078307625461;1
7332693;2;1;2;53,8078307625461;2
7332697;1;1;1;11,2910574881713;1
7332697;2;1;2;11,2910574881713;2
7332718;1;1;1;318,481310280657;1
7332718;2;1;2;318,481310280657;2
7332722;1;1;1;411,049558778128;1
7332722;2;1;2;411,049558778128;2
7332723;1;1;1;365,313371650467;3
7332723;2;1;2;365,313371650467;4
7332747;1;1;1;499,636687235233;1
7332747;2;1;2;499,636687235233;2
7332774;1;1;1;24,7844804990356;1
7332774;2;1;2;24,7844804990356;2
7332781;1;1;1;17,3930533751508;1
7332781;2;1;2;17,3930533751508;2
7332788;1;1;1;10,1795448582764;1
7332788;2;1;2;10,1795448582764;2
7332812;1;1;1;204,499868326446;1
7332812;2;1;2;204,499868326446;2
7332869;1;1;1;169,89518264498;1
7332869;2;1;2;169,89518264498;2
7332873;1;1;1;189,705135498652;1
7332873;2;1;2;189,705135498652;2
7332880;1;1;1;402,780075462934;1
7332880;2;1;2;402,780075462934;2
7332880;3;1;3;402,780075462934;3
7332889;1;1;1;64,3156857587049;3
7332889;2;1;2;64,3156857587049;4
7332889;3;1;3;64,3156857587049;5
7332889;4;1;4;64,3156857587049;6
7332937;1;1;1;21,0606701327702;1
7332937;2;1;2;21,0606701327702;2
7332937;3;1;3;21,0606701327702;3
7332937;4;1;4;21,0606701327702;4
7333015;1;1;1;11,2916560399039;1
7333015;2;1;2;11,2916560399039;2
7333015;3;1;3;11,2916560399039;3
7333017;1;1;1;271,513408515785;1
7333017;2;1;2;271,513408515785;2
7333032;1;1;1;174,007798548455;1
7333032;2;1;2;174,007798548455;2
7333096;1;1;1;45,046649852723;1
7333096;2;1;2;45,046649852723;2
7333133;1;1;1;104,709969172925;1
7333133;2;1;2;104,709969172925;2
7333136;1;1;1;109,750720208347;1
7333136;2;1;2;109,750720208347;2
7333256;1;1;1;67,3196287441893;1
7333256;2;1;2;67,3196287441893;2
7333287;2;1;2;1431,44314837764;2
7333287;1;1;1;1431,44314837764;1
7333296;1;1;1;1565,70028100299;1
7333296;2;1;2;1565,70028100299;2
7333303;1;1;1;1564,84480070288;1
7333303;2;1;2;1564,84480070288;2
7333307;1;1;1;1615,51814426351;1
7333307;2;1;2;1615,51814426351;2
7333309;1;1;1;1509,41578031577;1
7333309;2;1;2;1509,41578031577;2
7333311;1;1;1;1509,41578031577;1
7333311;2;1;2;1509,41578031577;2
7333315;1;1;1;1572,09916881753;1
7333315;2;1;2;1572,09916881753;2
7333323;1;1;1;1564,84480070288;1
7333323;2;1;2;1564,84480070288;2
7333332;1;1;1;1565,70028100299;1
7333332;2;1;2;1565,70028100299;2
7333336;1;1;1;1469,40324210162;1
7333336;2;1;2;1469,40324210162;2
7333337;1;1;1;1527,1470619289;1
7333337;2;1;2;1527,1470619289;2
7333342;1;1;1;1350,32052265687;1
7333342;2;1;2;1350,32052265687;3
7333415;1;1;1;1691,67195387062;1
7333415;2;1;2;1691,67195387062;2
7333416;1;1;1;1551,01593343072;1
7333416;2;1;2;1551,01593343072;2
7333417;1;1;1;1564,84480070288;1
7333417;2;1;2;1564,84480070288;2
7333439;1;1;1;4,03473714655738;1
7333439;2;1;2;4,03473714655738;2
7333468;1;1;1;9,81822872697438;1
7333468;2;1;2;9,81822872697438;2
