DIRECTORIO;SECUENCIA_ENCUESTA;SECUENCIA_P;ORDEN;FEX_C;P784S4A2;P784S4A3;P784S4A4
7391897;1;1;1;10,494920937942;AYUDA ALIMENTARIA POR LA PANDEMIA POR PARTE DE LA ALCALDIA;3;200000
7391899;1;1;1;11,2910574881713;AYUDA PARA ARTISTAS;1;320000
7391902;1;1;1;20,6479492715129;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA ALCALDIA;1;100000
7391920;1;1;1;15,5599703399977;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA GOBERNACION;1;180000
7392219;1;1;1;47,3684804636944;MODALIDAD PROPIA INTERCULTURAL;1;240000
7392283;1;1;1;61,5606357600401;CRUZ ROJA;1;740000
7392318;1;1;1;94,6545190804856;DEVOLUCION DEL IVA;1;150000
7392393;1;1;1;5,53095955127952;99;1;2000000
7392460;1;1;1;96,9134045790002;DEVOLUCION DEL IVA;1;525000
7392481;1;1;1;80,5800125272316;DEVOLUCION DEL IVA;1;525000
7392565;1;1;1;116,395476842862;DEVOLUCION DEL IVA;2;140000
7392778;1;1;1;75,3416027389048;AYUDA HUMANITARIA;1;310000
7392780;1;1;1;191,360407214104;AYUDA ALIMENTARIA;1;200000
7392780;2;1;2;191,360407214104;FAMILIAS EN SU TIERRA;1;1050000
7392783;1;1;1;148,103780401521;FAMILIA EN SU TIERRA;1;1445200
7392785;1;1;1;191,360407214104;FAMILIAS EN SU TIERRA;1;1400000
7392785;2;1;2;191,360407214104;AYUDA ALIMENTARIA POR PANDEMIA;1;300000
7392793;1;1;1;126,775768417844;AYUDA ALIMENTARIA POR PANDEMIA;1;230000
7392800;1;1;1;182,988617039653;AYUDA ALIMENTARIA POR PANDEMIA;1;250000
7392803;1;1;1;126,775768417844;AYUDA ALIMENTARIA POR PANDEMIA;3;215000
7392812;1;1;1;197,410113508931;BONO ALIMENTARIO POR PANDEMIA;3;50000
7392852;1;1;1;297,098834376285;DE CERO A SIEMPRE;1;80000
7393114;1;1;1;45,5247168475521;GOBERNACION;1;60000
7393240;1;1;1;25,8835776134813;MERCADO;1;200000
7393264;1;1;1;479,209674829015;SUBSIDIO DE VIVIENDA;1;1600000
7393421;1;1;1;66,3492785162494;ALCALDIA DE URUMITA;1;80000
7393527;1;1;1;14,3597119651732;CRECIMIENTO Y DESCARROLLO;1;180000
7393627;1;1;1;25,4625188238037;CAJA DE COMPESACION COFREM;2;1260000
7393650;1;1;1;177,597531986465;SUBSIDIO FOES;1;40121
7393695;1;1;1;36,7941108412952;DEVOLUCION DEL IVA;1;225000
7393740;1;1;1;100,290537994926;DEVOLUCION DEL IVA;1;225000
7393763;1;1;1;45,1219991559099;COMPARTO MI ENERGIA DEC517;1;19386
7393774;1;1;1;61,4087915220766;ECOPETROL;1;160000
7393800;1;1;1;31,5661069882788;SUBSIDIO GOBERNACION DEL META;1;160000
7393803;1;1;1;56,0125629672459;SUBSIDIO GOBERNACION DEL META;1;160000
7393860;1;1;1;84,0641956428205;ALCALDIA;2;510000
7393872;1;1;1;59,5722131553102;ALCALDIA;1;100000
7393878;1;1;1;82,4007914625831;ALCALDIA;1;100000
7393887;1;1;1;50,4527537090402;ALCALDIA;1;50000
7393890;1;1;1;41,1868047434514;ALCALDIA;1;100000
7393901;1;1;1;66,7657962121322;ECOPETROL;1;50000
7393918;1;1;1;65,766536155093;ECOPETROL;1;200000
7393932;1;1;1;54,0797787855646;TEPETROL;2;200000
7393966;1;1;1;42,3930214160363;ALCALDIA;1;50000
7393969;1;1;1;66,252363753401;ALCALDIA;1;70000
7393973;1;1;1;86,2130872264022;ALCALDIA;1;80000
7393975;1;1;1;34,5688036447459;JUNTA DE ACCION COMUNAL;1;60000
7394144;1;1;1;31,39936124164;DE CERO A SIEMPRE;1;360000
7394291;1;1;1;308,50070585395;SUBSIDIO DE CANASTA FAMILIAR;1;200000
7394337;1;1;1;68,679234905062;CONFAMILIAR;1;300000
7394637;1;1;1;154,165729320795;DESPLAZADOS;1;1750000
7394657;1;1;1;266,942098125176;DESPLAZADOS;1;1120000
7394657;2;1;2;266,942098125176;DEVOLUCION DEL IVA;1;300000
7394659;1;1;1;292,505235430542;DESPLAZADOS;1;290000
7394661;1;1;1;280,403055758674;DESPLAZADOS;1;800000
7394662;1;1;1;192,684351537937;DESPLAZADOS;6;5000000
7394663;1;1;1;187,994093719002;DESPLAZADOS;1;1400000
7394666;1;1;1;311,520558882068;DESPLAZADOS;1;700000
7394678;1;1;1;247,699682803826;DESPLAZADOS;4;760000
7394711;1;1;1;190,092808215552;DEVOLUCION DEL IVA;1;70000
7394712;1;1;1;181,746056181489;DEVOLUCION DE IVA;1;225000
7394715;1;1;1;43,5120747878086;DEVOLUCION DEL IVA;1;225000
7394898;1;1;1;5,18854489603908;DEVOLUCION DEL IVA;1;70000
7395077;1;1;1;10,1889590616087;AYUDA EN DINERO POR LA PANDEMIA DEL COVID19  PARA EL ARRIENDO  POR PARTE DE LA GOBERNACION;1;150000
7395270;1;1;1;353,770070658272;CERO A SIEMPRE;2;1200000
7395410;1;1;1;167,330595429749;ALCALDIA;1;40000
7395410;2;1;2;167,330595429749;GOBEENACION;1;60000
7395414;1;1;1;185,050863273558;ALCALDIA;1;50000
7395415;1;1;1;142,659209443866;ALCALDIA;1;60000
7395549;1;1;1;328,577405405098;BUENCOMIENZO;2;800000
7395554;1;1;1;82,1443513512745;DESPLAZADOS;1;1400000
7395585;1;1;1;226,645186244495;AYUDA HUMANITARIA;1;1777000
7395586;1;1;1;1021,63351793758;AYUDA ALIMENTARIA POR PANDEMIA;3;460000
7395960;1;1;1;39,9443691091258;UNIDAD DE VICTIMAS;1;800000
7395969;1;1;1;51,3230954143099;BANCO DE ALIMENTOS;1;120000
7395970;1;1;1;62,3635340146478;UNIDAD DE VICTIMAS;1;400000
7395975;1;1;1;67,6404053795138;UNIDAD DE VICTIMAS;1;1600000
7395986;1;1;1;48,3468564983685;DEVOLUCION DEL IVA;1;300000
7395987;1;1;1;38,4550193158839;DEVOLUCION DEL IVA;1;950000
7396005;1;1;1;78,5663596272395;MERCADO;1;60000
7396009;1;1;1;70,7979670537666;DEVOLUCION DEL IVA;1;300000
7396111;1;1;1;9,88568167184752;AYUDA HUMANITARIA DE LA OPIAC;1;150000
7396111;2;1;2;9,88568167184752;AYUDA HUMANITARIA GOBERNACION DEL VAUPES;1;100000
7396111;3;1;3;9,88568167184752;AYUDA HUMANITARIA ALCALDIA DE MITU;1;90000
7396116;1;1;1;5,07932215708719;AYUDA HUMANITARIA GOBERNACION DEL VAUPES;1;90000
7396173;1;1;1;91,7932401752675;PAQUETE ALIMENTICIO DEL ICBF;2;500000
7396444;1;1;1;1533,50310645199;BONO DEL GOBIERNO;1;318000
7396492;1;1;1;16,0234553600968;SEMILLAS DE AGUA;1;900000
7396499;1;1;1;6,35495319697666;BOGOTA TE NUTRE;1;120000
7396503;1;1;1;4,75999357261604;BOGOTA SOLIDARIA EN CASA;1;480000
7396507;1;1;1;5,10556708061113;CANASTA COMUNITARIA;1;2500000
7396508;1;1;1;4,60875485639845;GELSA;1;270000
7396809;1;1;1;651,445717168329;DESPLAZAMIENTO;1;1975000
7396815;1;1;1;206,634373289067;EL AUXILIO ECONOMICO;1;1500000
7396886;1;1;1;63,1886933315277;AYUDA HUMANITARIA;1;1400000
7396968;1;1;1;39,8240347281235;DESCUENTO DEL IVA;1;640000
7396995;1;1;1;40,8295983797754;DESCUENTO DEL IVA;2;600000
7397000;1;1;1;42,9363454069955;PROGRAMA MUNDIAL DE ALIMENTOS;1;2430000
7397001;1;1;1;55,2642662190877;PROGRAMA MUNDIAL DE ALIMENTOS;1;810000
7397223;1;1;1;10,5323569559328;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA GOBERNACION;1;100000
7397733;1;1;1;14,6398199306257;DEVOLUCION DEL IVA;1;1600000
7397810;1;1;1;460,795540639878;PAE;1;360000
7397836;1;1;1;317,104300467746;ALCALDIA;1;225000
7397843;1;1;1;514,302822939337;SUBSIDIO DE EMERGENCIA CAJA COMFABOY;1;1650000
7397968;1;1;1;198,146429122623;DE CERO A SIEMPRE;1;1000000
7398015;1;1;1;35,8919083173945;AYUDA HUMANITARIA POR DESPLAZAMIENTO;1;350000
7398170;1;1;1;214,060199172213;DEVOLUCION DEL IVA;1;150000
7398209;1;1;1;302,611698591568;UNIDAD DE VICTIMAS;1;3600000
7398249;1;1;1;179,564075999003;DEVOLUCION IVA;1;300000
7398254;1;1;1;202,48599346844;DESPLAZADOS;1;410000
7398266;1;1;1;278,610498579816;DESPLAZAMIENTO;1;400000
7398267;1;1;1;294,197389879956;DESPLAZADOS;5;1820000
7398300;1;1;1;238,206579290191;BANCO DE ALIMENTOS;1;50000
7398336;1;1;1;58,4881361993245;POLITICA;1;100000
7398931;1;1;1;16,4614632546446;DEVOLUCION DEL IVA;1;210000
7398991;1;1;1;102,444723955464;DEVOLUCION DEL IVA;1;225000
7398996;1;1;1;131,736561881466;DEVOLUCION DEL IVA;1;225000
7399046;1;1;1;221,902784105614;AYUDA HUMANITARIA;1;1000000
7399067;1;1;1;710,362836396148;DEVOLUCION DEL IVA;1;160000
7399150;1;1;1;231,459274195952;DEVOLUCION DEL IVA;1;225000
7399179;1;1;1;44,1391552262298;MERCADO;1;60000
7399180;1;1;1;44,5411318719538;MERCADO;1;120000
7399193;1;1;1;29,1926305433137;MERCADO;1;240000
7399200;1;1;1;40,6178345114635;CHILDRE;1;1750000
7399220;1;1;1;27,567308106874;MERCADO;1;80000
7399221;1;1;1;34,5779809216276;MERCADO;1;60000
7399223;1;1;1;35,8373147360111;MERCADO;1;100000
7399742;1;1;1;10,5891947056379;AYUDA ESTUDINTIL;4;1600000
7399743;1;1;1;13,7361013160593;CANASTA ESTUDIANTIL;3;1500000
7399921;1;1;1;190,263944612953;SUBSIDIO COMPARTO MI ENERGIA DEC 517;2;47509
7399956;1;2;1;34,4843016680705;UNIDAD DE VICTIMAS;1;550000
7399970;1;1;1;56,6650551367774;DEVOLUCION DEL IVA;1;75000
7400011;1;1;1;58,4909149715147;VICTIMAS;1;700000
7400809;1;1;1;310,794085014459;DESPLAZADOS;7;1600000
7400888;1;1;1;102,236806699706;JOVENES EN ACCION;1;2400000
7400906;1;1;1;46,39876792207;DESCUENTO DEL IVA;1;300000
7400906;2;1;2;46,39876792207;PROGRAMA MUNDIAL DE ALIMENTOS;1;2590000
7400907;1;1;1;48,5718484584116;CHILDREN;1;1680000
7400909;1;1;1;50,2557317734386;PROGRAMA MUNDIAL DE ALIMENTOS;1;1800000
7400912;1;1;1;37,7794839388885;DESCUENTO DEL IVA;1;1800000
7400914;1;1;1;52,3775730848264;DEVOLUCION DEL IVA;1;210000
7401266;1;1;1;31,0367345214414;MERCADO;1;100000
7401401;1;1;1;7,03108060995946;MERCADOS;1;70000
7401450;1;1;1;8,93933838446656;PASTORAL SOCIAL;1;500000
7401740;1;1;1;1649,85248029244;MEDELLIN ME CUIDA;1;100000
7402323;1;1;1;38,0797839027591;ESCOLARIDAD;1;50000
7402378;1;1;1;50,6141823291543;CRUZ ROJA COLOMBIANA;1;1200000
7402874;1;1;1;278,567303728983;AYUDA ALIMENTARIO POR PANDEMIA;5;700000
7402880;1;1;1;250,450917951769;AYUDA HUMANITARIA;1;1000000
7402926;1;1;1;26,5856950578518;DEVOLUCION DEL IVA;1;150000
7402943;1;1;1;37,7738615643055;MERCADOS POR LA GOBERNACION DEL AMAZONA;1;99
7403015;1;1;1;3,31710052570677;AYADA HUMANITARIA;2;300000
7403049;1;1;1;5,60125102746828;PROGRAMA DE PREVENCION Y PROMOCION DE LA SALUD BIENESTAR FAMILIAR;2;1000000
7403099;1;1;1;89,5303829607306;MERCADO;1;60000
7403142;1;1;1;246,258653142868;ESPATODOS;1;160000
7403207;1;1;1;47,10130332252;MERCADO POR LA PANDEMIA;1;60000
7403208;1;1;1;72,5590453073982;MERCADO POR LA PANDEMIA;1;80000
7403209;1;1;1;72,5590453073982;MERCADO POR LA PANDEMIA;1;70000
7403210;1;1;1;46,1411611089176;MERCADO POR LA PANDEMIA;1;80000
7403271;1;1;1;43,0886973237021;BONO DINERO DE CHILDREN;1;1480000
7403273;1;1;1;41,9838570544815;DESCUENTO DEL IVA;1;960000
7403273;2;1;2;41,9838570544815;PROGRAMA MUNDIAL DE ALIMENTOS;1;1850000
7403853;1;1;1;186,63266389666;MERCADOS POR PARTE DE LA ALCALDIA Y GOBERNACION;1;99
7403875;1;1;1;302,706643959725;JOVENES EN ACCION;1;540000
7404010;1;1;1;15,3959779006356;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID19 PPR PARTE DE GOBERNACION;1;150000
7404012;1;1;1;9,95337389401456;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID19 POR PARTE DE LA GOBERNACION;1;150000
7404016;1;1;1;8,86243215444787;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA ALCALDIA;1;70000
7404026;1;1;1;9,93734556784631;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID19 POR PARTE DE LA GOBERNACION;3;200000
7404035;1;1;1;13,139192657986;AYUDA EN ESPECIE DE DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL POR SE DESPLAZADA;1;60000
7404080;1;1;1;37,7124202676564;DEVOLUCION IVA;1;75000
7404080;2;1;2;37,7124202676564;MERCADO;1;40000
7404085;1;1;1;70,5789542939856;SUBSIDIO DE EMERGENCIA;1;1755000
7404089;1;1;1;39,287169317179;CRUZ ROJA;1;50000
7404144;1;1;1;117,277865611038;ALCALDIA;1;50000
7404306;1;1;1;23,4651843753427;DEVOLUCION IVA;1;75000
7404357;1;1;1;35,4213957191874;DEVOLUCION IVA;1;75000
7404380;1;1;1;17,9285017583979;COLOMBIA ESTA CON TIGO;1;100000
7404381;1;1;1;13,7003468708726;DEVOLUCION DEL IVA;2;900000
7404383;1;1;1;13,2909844324252;BENEFICIO ECONOMICO PERIODICO BEPTEFI;1;137000
7404388;1;1;1;15,6688204881454;DEVOLUCION DEL IVA;1;300000
7404665;1;1;1;98,8001828682939;JOVENES EN ACCION;1;800000
7404665;2;1;2;98,8001828682939;DEVOLUCION DEL IVA;1;225000
7404816;1;1;1;297,410721978877;DEVOLUCION DEL IVA;1;80000
7405118;1;1;1;15,3959779006356;AYUDA EN ESPECIE POR LA PANDEMIA DEL COVID 19 POR PARTE DE LA GOBERNACION;1;160000
7405122;1;1;1;31,9255830874604;ALCALDIA DEL MOLINO;1;50000
7405122;2;1;2;31,9255830874604;ALCALDIA DEL MOLINO;1;35000
7405122;3;1;3;31,9255830874604;ALCALDIA DEL MOLINO;1;30000
7405259;1;1;1;20,1396411758814;MERCADO POR LA PANDEMIA;1;150000
7405260;1;1;1;13,1817325931822;MERCADOS;1;200000
7405261;1;1;1;13,9270537206236;MERCADO POR LA PANDEMIA;1;200000
7405263;1;1;1;14,8672318393078;MERCADO POR LA PANDEMIA;1;300000
7405264;1;1;1;13,1817325931822;MERCADO POR LA PANDEMIA;1;300000
7405266;1;1;1;14,5461086413255;MERCADO POR LA PANDEMIA;1;300000
7405324;1;1;1;363,336233389309;DEVOLUCION DEL IVA;1;225000
7405326;1;1;1;343,492392285987;MERCADO;1;60000
7405805;1;1;1;7,3516840057509;PENIS;1;1800000
7405828;1;1;1;107,309575104364;SUBSIDIO DE LA GOBERNACIO;1;25000
7405855;1;1;1;45,6154632994719;MERCADO DE LA ALCALDIA;1;100000
7405856;1;1;1;48,9323486475789;MERCADO ALCALDIA;1;120000
7405858;1;1;1;62,7623867874938;MERCADO DE LA ALCALDIA;1;300000
7405860;1;1;1;67,7317117244798;MERCADOS DE GOBERNACION Y ALCALDIA;1;130000
7406164;1;1;1;77,3097580355617;MERCADO POR LA PANDEMIA;1;60000
7406720;1;1;1;167,833589047095;MERCADO;1;25000
7406941;1;1;1;7,81675960933139;DEVOLUCION DEL IVA;1;450000
